"tourney_name","surface","tourney_level","match_num","winner_id","winner_ioc"
"Santiago","Clay","A",27,104338,"ARG"
"Buenos Aires","Clay","A",1,103970,"ESP"
"Buenos Aires","Clay","A",2,105487,"ARG"
"Buenos Aires","Clay","A",3,103602,"CHI"
"Buenos Aires","Clay","A",4,105077,"ESP"
"Buenos Aires","Clay","A",5,104468,"FRA"
"Buenos Aires","Clay","A",6,104122,"ARG"
"Buenos Aires","Clay","A",7,103900,"ARG"
"Buenos Aires","Clay","A",8,104338,"ARG"
"Buenos Aires","Clay","A",9,104527,"SUI"
"Buenos Aires","Clay","A",10,105332,"FRA"
"Buenos Aires","Clay","A",11,103812,"ROU"
"Buenos Aires","Clay","A",12,105453,"JPN"
"Buenos Aires","Clay","A",13,104269,"ESP"
"Buenos Aires","Clay","A",14,104214,"RUS"
"Buenos Aires","Clay","A",15,105643,"ARG"
"Buenos Aires","Clay","A",16,104597,"ESP"
"Buenos Aires","Clay","A",17,103970,"ESP"
"Buenos Aires","Clay","A",18,103602,"CHI"
"Buenos Aires","Clay","A",19,104122,"ARG"
"Buenos Aires","Clay","A",20,103900,"ARG"
"Buenos Aires","Clay","A",21,104527,"SUI"
"Buenos Aires","Clay","A",22,105453,"JPN"
"Buenos Aires","Clay","A",23,104214,"RUS"
"Buenos Aires","Clay","A",24,104597,"ESP"
"Buenos Aires","Clay","A",25,103970,"ESP"
"Buenos Aires","Clay","A",26,103900,"ARG"
"Buenos Aires","Clay","A",27,104527,"SUI"
"Buenos Aires","Clay","A",28,104597,"ESP"
"Buenos Aires","Clay","A",29,103970,"ESP"
"Buenos Aires","Clay","A",30,104597,"ESP"
"Buenos Aires","Clay","A",31,103970,"ESP"
"Chennai","Hard","A",1,106026,"IND"
"Chennai","Hard","A",2,104676,"GER"
"Chennai","Hard","A",3,105676,"BEL"
"Chennai","Hard","A",4,104273,"FRA"
"Chennai","Hard","A",5,104424,"JPN"
"Chennai","Hard","A",6,104471,"CRO"
"Chennai","Hard","A",7,104534,"ISR"
"Chennai","Hard","A",8,105332,"FRA"
"Chennai","Hard","A",9,103812,"ROU"
"Chennai","Hard","A",10,105216,"JPN"
"Chennai","Hard","A",11,104229,"TPE"
"Chennai","Hard","A",12,104327,"BEL"
"Chennai","Hard","A",13,104386,"SRB"
"Chennai","Hard","A",14,105676,"BEL"
"Chennai","Hard","A",15,104527,"SUI"
"Chennai","Hard","A",16,104424,"JPN"
"Chennai","Hard","A",17,104534,"ISR"
"Chennai","Hard","A",18,105683,"CAN"
"Chennai","Hard","A",19,105216,"JPN"
"Chennai","Hard","A",20,104597,"ESP"
"Chennai","Hard","A",21,104386,"SRB"
"Chennai","Hard","A",22,104424,"JPN"
"Chennai","Hard","A",23,105683,"CAN"
"Chennai","Hard","A",24,104597,"ESP"
"Chennai","Hard","A",25,104386,"SRB"
"Chennai","Hard","A",26,105683,"CAN"
"Chennai","Hard","A",27,105683,"CAN"
"Winston-Salem","Hard","A",1,105064,"BRA"
"Winston-Salem","Hard","A",2,104660,"UKR"
"Winston-Salem","Hard","A",3,105208,"LAT"
"Winston-Salem","Hard","A",4,105992,"USA"
"Winston-Salem","Hard","A",5,105373,"SVK"
"Winston-Salem","Hard","A",6,105404,"USA"
"Winston-Salem","Hard","A",7,105676,"BEL"
"Winston-Salem","Hard","A",8,103997,"POL"
"Winston-Salem","Hard","A",9,105053,"COL"
"Winston-Salem","Hard","A",10,105385,"USA"
"Winston-Salem","Hard","A",11,104898,"NED"
"Winston-Salem","Hard","A",12,104229,"TPE"
"Winston-Salem","Hard","A",13,103484,"USA"
"Winston-Salem","Hard","A",14,104327,"BEL"
"Winston-Salem","Hard","A",15,103794,"GER"
"Winston-Salem","Hard","A",16,104166,"RUS"
"Winston-Salem","Hard","A",17,104542,"FRA"
"Winston-Salem","Hard","A",18,104660,"UKR"
"Winston-Salem","Hard","A",19,105208,"LAT"
"Winston-Salem","Hard","A",20,104719,"ESP"
"Winston-Salem","Hard","A",21,104545,"USA"
"Winston-Salem","Hard","A",22,103781,"AUT"
"Winston-Salem","Hard","A",23,105676,"BEL"
"Winston-Salem","Hard","A",24,103997,"POL"
"Winston-Salem","Hard","A",25,105023,"USA"
"Winston-Salem","Hard","A",26,103852,"ESP"
"Winston-Salem","Hard","A",27,103900,"ARG"
"Winston-Salem","Hard","A",28,105238,"UKR"
"Winston-Salem","Hard","A",29,104053,"USA"
"Winston-Salem","Hard","A",30,104327,"BEL"
"Winston-Salem","Hard","A",31,103813,"FIN"
"Winston-Salem","Hard","A",32,104607,"CZE"
"Winston-Salem","Hard","A",33,104542,"FRA"
"Winston-Salem","Hard","A",34,104719,"ESP"
"Winston-Salem","Hard","A",35,104545,"USA"
"Winston-Salem","Hard","A",36,105676,"BEL"
"Winston-Salem","Hard","A",37,105023,"USA"
"Winston-Salem","Hard","A",38,105238,"UKR"
"Winston-Salem","Hard","A",39,104327,"BEL"
"Winston-Salem","Hard","A",40,104607,"CZE"
"Winston-Salem","Hard","A",41,104542,"FRA"
"Winston-Salem","Hard","A",42,104545,"USA"
"Winston-Salem","Hard","A",43,105023,"USA"
"Winston-Salem","Hard","A",44,104607,"CZE"
"Winston-Salem","Hard","A",45,104545,"USA"
"Winston-Salem","Hard","A",46,104607,"CZE"
"Winston-Salem","Hard","A",47,104545,"USA"
"Paris Masters","Hard","M",1,104468,"FRA"
"Paris Masters","Hard","M",2,105332,"FRA"
"Paris Masters","Hard","M",3,104731,"RSA"
"Paris Masters","Hard","M",4,104312,"ITA"
"Paris Masters","Hard","M",5,103908,"FRA"
"Paris Masters","Hard","M",6,105668,"POL"
"Paris Masters","Hard","M",7,105777,"BUL"
"Paris Masters","Hard","M",8,104997,"NED"
"Paris Masters","Hard","M",9,103898,"FRA"
"Paris Masters","Hard","M",10,105077,"ESP"
"Paris Masters","Hard","M",11,104122,"ARG"
"Paris Masters","Hard","M",12,104719,"ESP"
"Paris Masters","Hard","M",13,104268,"COL"
"Paris Masters","Hard","M",14,103566,"FRA"
"Paris Masters","Hard","M",15,104871,"FRA"
"Paris Masters","Hard","M",16,105023,"USA"
"Paris Masters","Hard","M",17,104468,"FRA"
"Paris Masters","Hard","M",18,105453,"JPN"
"Paris Masters","Hard","M",19,104731,"RSA"
"Paris Masters","Hard","M",20,104607,"CZE"
"Paris Masters","Hard","M",21,104918,"GBR"
"Paris Masters","Hard","M",22,105668,"POL"
"Paris Masters","Hard","M",23,104338,"ARG"
"Paris Masters","Hard","M",24,104386,"SRB"
"Paris Masters","Hard","M",25,104542,"FRA"
"Paris Masters","Hard","M",26,104597,"ESP"
"Paris Masters","Hard","M",27,104527,"SUI"
"Paris Masters","Hard","M",28,103970,"ESP"
"Paris Masters","Hard","M",29,105223,"ARG"
"Paris Masters","Hard","M",30,103566,"FRA"
"Paris Masters","Hard","M",31,105683,"CAN"
"Paris Masters","Hard","M",32,105023,"USA"
"Paris Masters","Hard","M",33,104468,"FRA"
"Paris Masters","Hard","M",34,104607,"CZE"
"Paris Masters","Hard","M",35,105668,"POL"
"Paris Masters","Hard","M",36,104386,"SRB"
"Paris Masters","Hard","M",37,104542,"FRA"
"Paris Masters","Hard","M",38,103970,"ESP"
"Paris Masters","Hard","M",39,103566,"FRA"
"Paris Masters","Hard","M",40,105023,"USA"
"Paris Masters","Hard","M",41,104468,"FRA"
"Paris Masters","Hard","M",42,105668,"POL"
"Paris Masters","Hard","M",43,103970,"ESP"
"Paris Masters","Hard","M",44,103566,"FRA"
"Paris Masters","Hard","M",45,105668,"POL"
"Paris Masters","Hard","M",46,103970,"ESP"
"Paris Masters","Hard","M",47,103970,"ESP"
"Atlanta","Hard","A",1,105074,"BEL"
"Atlanta","Hard","A",2,105449,"USA"
"Atlanta","Hard","A",3,106058,"USA"
"Atlanta","Hard","A",4,103917,"FRA"
"Atlanta","Hard","A",5,103188,"USA"
"Atlanta","Hard","A",6,104731,"RSA"
"Atlanta","Hard","A",7,104424,"JPN"
"Atlanta","Hard","A",8,103857,"RUS"
"Atlanta","Hard","A",9,105575,"LTU"
"Atlanta","Hard","A",10,103484,"USA"
"Atlanta","Hard","A",11,105051,"AUS"
"Atlanta","Hard","A",12,104180,"LUX"
"Atlanta","Hard","A",13,104545,"USA"
"Atlanta","Hard","A",14,106058,"USA"
"Atlanta","Hard","A",15,104053,"USA"
"Atlanta","Hard","A",16,103188,"USA"
"Atlanta","Hard","A",17,104424,"JPN"
"Atlanta","Hard","A",18,105453,"JPN"
"Atlanta","Hard","A",19,105051,"AUS"
"Atlanta","Hard","A",20,104180,"LUX"
"Atlanta","Hard","A",21,104545,"USA"
"Atlanta","Hard","A",22,104053,"USA"
"Atlanta","Hard","A",23,104424,"JPN"
"Atlanta","Hard","A",24,104180,"LUX"
"Atlanta","Hard","A",25,104053,"USA"
"Atlanta","Hard","A",26,104180,"LUX"
"Atlanta","Hard","A",27,104053,"USA"
"Metz","Hard","A",1,104256,"FRA"
"Metz","Hard","A",2,105028,"CAN"
"Metz","Hard","A",3,103582,"GER"
"Metz","Hard","A",4,103333,"CRO"
"Metz","Hard","A",5,104180,"LUX"
"Metz","Hard","A",6,103786,"RUS"
"Metz","Hard","A",7,104312,"ITA"
"Metz","Hard","A",8,104672,"FRA"
"Metz","Hard","A",9,103484,"USA"
"Metz","Hard","A",10,104792,"FRA"
"Metz","Hard","A",11,103917,"FRA"
"Metz","Hard","A",12,105332,"FRA"
"Metz","Hard","A",13,104542,"FRA"
"Metz","Hard","A",14,105028,"CAN"
"Metz","Hard","A",15,103333,"CRO"
"Metz","Hard","A",16,103786,"RUS"
"Metz","Hard","A",17,104312,"ITA"
"Metz","Hard","A",18,104252,"GER"
"Metz","Hard","A",19,104792,"FRA"
"Metz","Hard","A",20,104259,"GER"
"Metz","Hard","A",21,104542,"FRA"
"Metz","Hard","A",22,103786,"RUS"
"Metz","Hard","A",23,104312,"ITA"
"Metz","Hard","A",24,104792,"FRA"
"Metz","Hard","A",25,104542,"FRA"
"Metz","Hard","A",26,104312,"ITA"
"Metz","Hard","A",27,104542,"FRA"
"Vienna","Hard","A",1,104978,"GER"
"Vienna","Hard","A",2,106233,"AUT"
"Vienna","Hard","A",3,104594,"AUS"
"Vienna","Hard","A",4,104180,"LUX"
"Vienna","Hard","A",5,105577,"CAN"
"Vienna","Hard","A",6,103893,"ITA"
"Vienna","Hard","A",7,104813,"SLO"
"Vienna","Hard","A",8,105051,"AUS"
"Vienna","Hard","A",9,105028,"CAN"
"Vienna","Hard","A",10,105385,"USA"
"Vienna","Hard","A",11,105379,"SLO"
"Vienna","Hard","A",12,105208,"LAT"
"Vienna","Hard","A",13,105223,"ARG"
"Vienna","Hard","A",14,104594,"AUS"
"Vienna","Hard","A",15,104180,"LUX"
"Vienna","Hard","A",16,103893,"ITA"
"Vienna","Hard","A",17,104813,"SLO"
"Vienna","Hard","A",18,103163,"GER"
"Vienna","Hard","A",19,105379,"SLO"
"Vienna","Hard","A",20,104386,"SRB"
"Vienna","Hard","A",21,105223,"ARG"
"Vienna","Hard","A",22,104180,"LUX"
"Vienna","Hard","A",23,104813,"SLO"
"Vienna","Hard","A",24,104386,"SRB"
"Vienna","Hard","A",25,105223,"ARG"
"Vienna","Hard","A",26,104813,"SLO"
"Vienna","Hard","A",27,105223,"ARG"
"Halle","Grass","A",1,105041,"SVK"
"Halle","Grass","A",2,103997,"POL"
"Halle","Grass","A",3,104259,"GER"
"Halle","Grass","A",4,104678,"SRB"
"Halle","Grass","A",5,103163,"GER"
"Halle","Grass","A",6,104719,"ESP"
"Halle","Grass","A",7,103285,"CZE"
"Halle","Grass","A",8,105649,"GER"
"Halle","Grass","A",9,104022,"RUS"
"Halle","Grass","A",10,105683,"CAN"
"Halle","Grass","A",11,105585,"CHN"
"Halle","Grass","A",12,104252,"GER"
"Halle","Grass","A",13,104745,"ESP"
"Halle","Grass","A",14,104259,"GER"
"Halle","Grass","A",15,104607,"CZE"
"Halle","Grass","A",16,103163,"GER"
"Halle","Grass","A",17,103285,"CZE"
"Halle","Grass","A",18,104022,"RUS"
"Halle","Grass","A",19,105683,"CAN"
"Halle","Grass","A",20,103819,"SUI"
"Halle","Grass","A",21,104259,"GER"
"Halle","Grass","A",22,103163,"GER"
"Halle","Grass","A",23,104022,"RUS"
"Halle","Grass","A",24,103819,"SUI"
"Halle","Grass","A",25,103163,"GER"
"Halle","Grass","A",26,103819,"SUI"
"Halle","Grass","A",27,103163,"GER"
"Stuttgart","Clay","A",1,104327,"BEL"
"Stuttgart","Clay","A",2,103451,"GER"
"Stuttgart","Clay","A",3,104586,"CZE"
"Stuttgart","Clay","A",4,105064,"BRA"
"Stuttgart","Clay","A",5,104871,"FRA"
"Stuttgart","Clay","A",6,105649,"GER"
"Stuttgart","Clay","A",7,104460,"GER"
"Stuttgart","Clay","A",8,105332,"FRA"
"Stuttgart","Clay","A",9,104198,"ESP"
"Stuttgart","Clay","A",10,103163,"GER"
"Stuttgart","Clay","A",11,104965,"SVK"
"Stuttgart","Clay","A",12,104735,"GER"
"Stuttgart","Clay","A",13,104386,"SRB"
"Stuttgart","Clay","A",14,103451,"GER"
"Stuttgart","Clay","A",15,105064,"BRA"
"Stuttgart","Clay","A",16,105649,"GER"
"Stuttgart","Clay","A",17,104460,"GER"
"Stuttgart","Clay","A",18,104198,"ESP"
"Stuttgart","Clay","A",19,104965,"SVK"
"Stuttgart","Clay","A",20,104338,"ARG"
"Stuttgart","Clay","A",21,104386,"SRB"
"Stuttgart","Clay","A",22,105064,"BRA"
"Stuttgart","Clay","A",23,104198,"ESP"
"Stuttgart","Clay","A",24,104338,"ARG"
"Stuttgart","Clay","A",25,104386,"SRB"
"Stuttgart","Clay","A",26,104338,"ARG"
"Stuttgart","Clay","A",27,104386,"SRB"
"Beijing","Hard","A",1,104925,"SRB"
"Beijing","Hard","A",2,104122,"ARG"
"Beijing","Hard","A",3,103781,"AUT"
"Beijing","Hard","A",4,105238,"UKR"
"Beijing","Hard","A",5,105657,"ROU"
"Beijing","Hard","A",6,104252,"GER"
"Beijing","Hard","A",7,105585,"CHN"
"Beijing","Hard","A",8,104755,"FRA"
"Beijing","Hard","A",9,104022,"RUS"
"Beijing","Hard","A",10,104731,"RSA"
"Beijing","Hard","A",11,103786,"RUS"
"Beijing","Hard","A",12,104542,"FRA"
"Beijing","Hard","A",13,105023,"USA"
"Beijing","Hard","A",14,104312,"ITA"
"Beijing","Hard","A",15,103852,"ESP"
"Beijing","Hard","A",16,104229,"TPE"
"Beijing","Hard","A",17,104925,"SRB"
"Beijing","Hard","A",18,103781,"AUT"
"Beijing","Hard","A",19,104252,"GER"
"Beijing","Hard","A",20,105585,"CHN"
"Beijing","Hard","A",21,104022,"RUS"
"Beijing","Hard","A",22,104542,"FRA"
"Beijing","Hard","A",23,105023,"USA"
"Beijing","Hard","A",24,103852,"ESP"
"Beijing","Hard","A",25,104925,"SRB"
"Beijing","Hard","A",26,104252,"GER"
"Beijing","Hard","A",27,104542,"FRA"
"Beijing","Hard","A",28,103852,"ESP"
"Beijing","Hard","A",29,104925,"SRB"
"Beijing","Hard","A",30,104542,"FRA"
"Beijing","Hard","A",31,104925,"SRB"
"Australian Open","Hard","G",1,104925,"SRB"
"Australian Open","Hard","G",2,105053,"COL"
"Australian Open","Hard","G",3,105147,"JPN"
"Australian Open","Hard","G",4,103917,"FRA"
"Australian Open","Hard","G",5,105683,"CAN"
"Australian Open","Hard","G",6,104332,"GER"
"Australian Open","Hard","G",7,103720,"AUS"
"Australian Open","Hard","G",8,104053,"USA"
"Australian Open","Hard","G",9,104386,"SRB"
"Australian Open","Hard","G",10,105902,"AUS"
"Australian Open","Hard","G",11,104979,"KAZ"
"Australian Open","Hard","G",12,104755,"FRA"
"Australian Open","Hard","G",13,103428,"ARG"
"Australian Open","Hard","G",14,104665,"ESP"
"Australian Open","Hard","G",15,104976,"USA"
"Australian Open","Hard","G",16,103970,"ESP"
"Australian Open","Hard","G",17,104918,"GBR"
"Australian Open","Hard","G",18,104273,"FRA"
"Australian Open","Hard","G",19,103566,"FRA"
"Australian Open","Hard","G",20,104166,"RUS"
"Australian Open","Hard","G",21,104678,"SRB"
"Australian Open","Hard","G",22,105062,"KAZ"
"Australian Open","Hard","G",23,105064,"BRA"
"Australian Open","Hard","G",24,104792,"FRA"
"Australian Open","Hard","G",25,104468,"FRA"
"Australian Open","Hard","G",26,103898,"FRA"
"Australian Open","Hard","G",27,105051,"AUS"
"Australian Open","Hard","G",28,105453,"JPN"
"Australian Open","Hard","G",29,104719,"ESP"
"Australian Open","Hard","G",30,104523,"POR"
"Australian Open","Hard","G",31,103672,"BRA"
"Australian Open","Hard","G",32,104542,"FRA"
"Australian Open","Hard","G",33,103888,"USA"
"Australian Open","Hard","G",34,104268,"COL"
"Australian Open","Hard","G",35,105137,"ESP"
"Australian Open","Hard","G",36,104259,"GER"
"Australian Open","Hard","G",37,104229,"TPE"
"Australian Open","Hard","G",38,103722,"FRA"
"Australian Open","Hard","G",39,104882,"SLO"
"Australian Open","Hard","G",40,105223,"ARG"
"Australian Open","Hard","G",41,105238,"UKR"
"Australian Open","Hard","G",42,104735,"GER"
"Australian Open","Hard","G",43,105023,"USA"
"Australian Open","Hard","G",44,106071,"AUS"
"Australian Open","Hard","G",45,103333,"CRO"
"Australian Open","Hard","G",46,104122,"ARG"
"Australian Open","Hard","G",47,104676,"GER"
"Australian Open","Hard","G",48,103819,"SUI"
"Australian Open","Hard","G",49,104607,"CZE"
"Australian Open","Hard","G",50,103694,"BEL"
"Australian Open","Hard","G",51,104660,"UKR"
"Australian Open","Hard","G",52,104731,"RSA"
"Australian Open","Hard","G",53,104527,"SUI"
"Australian Open","Hard","G",54,104571,"CYP"
"Australian Open","Hard","G",55,105777,"BUL"
"Australian Open","Hard","G",56,104597,"ESP"
"Australian Open","Hard","G",57,104545,"USA"
"Australian Open","Hard","G",58,103900,"ARG"
"Australian Open","Hard","G",59,104262,"ITA"
"Australian Open","Hard","G",60,103852,"ESP"
"Australian Open","Hard","G",61,105041,"SVK"
"Australian Open","Hard","G",62,105385,"USA"
"Australian Open","Hard","G",63,103163,"GER"
"Australian Open","Hard","G",64,104745,"ESP"
"Australian Open","Hard","G",65,104925,"SRB"
"Australian Open","Hard","G",66,103917,"FRA"
"Australian Open","Hard","G",67,105683,"CAN"
"Australian Open","Hard","G",68,103720,"AUS"
"Australian Open","Hard","G",69,104386,"SRB"
"Australian Open","Hard","G",70,104755,"FRA"
"Australian Open","Hard","G",71,103428,"ARG"
"Australian Open","Hard","G",72,103970,"ESP"
"Australian Open","Hard","G",73,104918,"GBR"
"Australian Open","Hard","G",74,103566,"FRA"
"Australian Open","Hard","G",75,105062,"KAZ"
"Australian Open","Hard","G",76,104792,"FRA"
"Australian Open","Hard","G",77,103898,"FRA"
"Australian Open","Hard","G",78,105453,"JPN"
"Australian Open","Hard","G",79,104523,"POR"
"Australian Open","Hard","G",80,104542,"FRA"
"Australian Open","Hard","G",81,104268,"COL"
"Australian Open","Hard","G",82,104259,"GER"
"Australian Open","Hard","G",83,104229,"TPE"
"Australian Open","Hard","G",84,105223,"ARG"
"Australian Open","Hard","G",85,105238,"UKR"
"Australian Open","Hard","G",86,106071,"AUS"
"Australian Open","Hard","G",87,103333,"CRO"
"Australian Open","Hard","G",88,103819,"SUI"
"Australian Open","Hard","G",89,104607,"CZE"
"Australian Open","Hard","G",90,104731,"RSA"
"Australian Open","Hard","G",91,104527,"SUI"
"Australian Open","Hard","G",92,104597,"ESP"
"Australian Open","Hard","G",93,104545,"USA"
"Australian Open","Hard","G",94,103852,"ESP"
"Australian Open","Hard","G",95,105041,"SVK"
"Australian Open","Hard","G",96,104745,"ESP"
"Australian Open","Hard","G",97,104925,"SRB"
"Australian Open","Hard","G",98,103720,"AUS"
"Australian Open","Hard","G",99,104755,"FRA"
"Australian Open","Hard","G",100,103970,"ESP"
"Australian Open","Hard","G",101,104918,"GBR"
"Australian Open","Hard","G",102,105062,"KAZ"
"Australian Open","Hard","G",103,105453,"JPN"
"Australian Open","Hard","G",104,104542,"FRA"
"Australian Open","Hard","G",105,104259,"GER"
"Australian Open","Hard","G",106,105223,"ARG"
"Australian Open","Hard","G",107,106071,"AUS"
"Australian Open","Hard","G",108,103819,"SUI"
"Australian Open","Hard","G",109,104607,"CZE"
"Australian Open","Hard","G",110,104597,"ESP"
"Australian Open","Hard","G",111,103852,"ESP"
"Australian Open","Hard","G",112,104745,"ESP"
"Australian Open","Hard","G",113,104925,"SRB"
"Australian Open","Hard","G",114,103970,"ESP"
"Australian Open","Hard","G",115,104918,"GBR"
"Australian Open","Hard","G",116,105453,"JPN"
"Australian Open","Hard","G",117,105223,"ARG"
"Australian Open","Hard","G",118,103819,"SUI"
"Australian Open","Hard","G",119,104607,"CZE"
"Australian Open","Hard","G",120,104745,"ESP"
"Australian Open","Hard","G",121,104925,"SRB"
"Australian Open","Hard","G",122,104918,"GBR"
"Australian Open","Hard","G",123,103819,"SUI"
"Australian Open","Hard","G",124,104745,"ESP"
"Australian Open","Hard","G",125,104925,"SRB"
"Australian Open","Hard","G",126,104745,"ESP"
"Australian Open","Hard","G",127,104925,"SRB"
"Eastbourne","Grass","A",1,104594,"AUS"
"Eastbourne","Grass","A",2,104327,"BEL"
"Eastbourne","Grass","A",3,104571,"CYP"
"Eastbourne","Grass","A",4,104926,"ITA"
"Eastbourne","Grass","A",5,104871,"FRA"
"Eastbourne","Grass","A",6,104053,"USA"
"Eastbourne","Grass","A",7,104259,"GER"
"Eastbourne","Grass","A",8,104779,"GBR"
"Eastbourne","Grass","A",9,104122,"ARG"
"Eastbourne","Grass","A",10,104229,"TPE"
"Eastbourne","Grass","A",11,105992,"USA"
"Eastbourne","Grass","A",12,104797,"UZB"
"Eastbourne","Grass","A",13,104594,"AUS"
"Eastbourne","Grass","A",14,104327,"BEL"
"Eastbourne","Grass","A",15,104926,"ITA"
"Eastbourne","Grass","A",16,104053,"USA"
"Eastbourne","Grass","A",17,104259,"GER"
"Eastbourne","Grass","A",18,104312,"ITA"
"Eastbourne","Grass","A",19,105992,"USA"
"Eastbourne","Grass","A",20,104797,"UZB"
"Eastbourne","Grass","A",21,104327,"BEL"
"Eastbourne","Grass","A",22,104053,"USA"
"Eastbourne","Grass","A",23,104312,"ITA"
"Eastbourne","Grass","A",24,105992,"USA"
"Eastbourne","Grass","A",25,104053,"USA"
"Eastbourne","Grass","A",26,104312,"ITA"
"Eastbourne","Grass","A",27,104053,"USA"
"Estoril","Clay","A",1,104349,"POR"
"Estoril","Clay","A",2,104035,"USA"
"Estoril","Clay","A",3,103656,"ESP"
"Estoril","Clay","A",4,103868,"ESP"
"Estoril","Clay","A",5,105438,"ESP"
"Estoril","Clay","A",6,104898,"NED"
"Estoril","Clay","A",7,104797,"UZB"
"Estoril","Clay","A",8,105311,"POR"
"Estoril","Clay","A",9,103451,"GER"
"Estoril","Clay","A",10,104262,"ITA"
"Estoril","Clay","A",11,103926,"ESP"
"Estoril","Clay","A",12,103893,"ITA"
"Estoril","Clay","A",13,105223,"ARG"
"Estoril","Clay","A",14,103656,"ESP"
"Estoril","Clay","A",15,104527,"SUI"
"Estoril","Clay","A",16,104898,"NED"
"Estoril","Clay","A",17,105311,"POR"
"Estoril","Clay","A",18,105077,"ESP"
"Estoril","Clay","A",19,103926,"ESP"
"Estoril","Clay","A",20,104755,"FRA"
"Estoril","Clay","A",21,105223,"ARG"
"Estoril","Clay","A",22,104527,"SUI"
"Estoril","Clay","A",23,105077,"ESP"
"Estoril","Clay","A",24,104755,"FRA"
"Estoril","Clay","A",25,105223,"ARG"
"Estoril","Clay","A",26,104755,"FRA"
"Estoril","Clay","A",27,105223,"ARG"
"Montpellier","Hard","A",1,103722,"FRA"
"Montpellier","Hard","A",2,103917,"FRA"
"Montpellier","Hard","A",3,104252,"GER"
"Montpellier","Hard","A",4,103786,"RUS"
"Montpellier","Hard","A",5,104273,"FRA"
"Montpellier","Hard","A",6,104259,"GER"
"Montpellier","Hard","A",7,103813,"FIN"
"Montpellier","Hard","A",8,103908,"FRA"
"Montpellier","Hard","A",9,103188,"USA"
"Montpellier","Hard","A",10,103852,"ESP"
"Montpellier","Hard","A",11,105558,"FRA"
"Montpellier","Hard","A",12,104262,"ITA"
"Montpellier","Hard","A",13,104607,"CZE"
"Montpellier","Hard","A",14,103917,"FRA"
"Montpellier","Hard","A",15,104755,"FRA"
"Montpellier","Hard","A",16,104259,"GER"
"Montpellier","Hard","A",17,103813,"FIN"
"Montpellier","Hard","A",18,104792,"FRA"
"Montpellier","Hard","A",19,105558,"FRA"
"Montpellier","Hard","A",20,104468,"FRA"
"Montpellier","Hard","A",21,104607,"CZE"
"Montpellier","Hard","A",22,104259,"GER"
"Montpellier","Hard","A",23,104792,"FRA"
"Montpellier","Hard","A",24,104468,"FRA"
"Montpellier","Hard","A",25,104607,"CZE"
"Montpellier","Hard","A",26,104792,"FRA"
"Montpellier","Hard","A",27,104607,"CZE"
"US Open","Hard","G",1,103819,"SUI"
"US Open","Hard","G",2,103451,"GER"
"US Open","Hard","G",3,105077,"ESP"
"US Open","Hard","G",4,104269,"ESP"
"US Open","Hard","G",5,103888,"USA"
"US Open","Hard","G",6,103786,"RUS"
"US Open","Hard","G",7,104499,"TPE"
"US Open","Hard","G",8,104468,"FRA"
"US Open","Hard","G",9,104597,"ESP"
"US Open","Hard","G",10,104332,"GER"
"US Open","Hard","G",11,104262,"ITA"
"US Open","Hard","G",12,106058,"USA"
"US Open","Hard","G",13,105023,"USA"
"US Open","Hard","G",14,103105,"ESP"
"US Open","Hard","G",15,105132,"EST"
"US Open","Hard","G",16,104607,"CZE"
"US Open","Hard","G",17,104918,"GBR"
"US Open","Hard","G",18,104471,"CRO"
"US Open","Hard","G",19,104665,"ESP"
"US Open","Hard","G",20,103852,"ESP"
"US Open","Hard","G",21,104719,"ESP"
"US Open","Hard","G",22,103484,"USA"
"US Open","Hard","G",23,103908,"FRA"
"US Open","Hard","G",24,105683,"CAN"
"US Open","Hard","G",25,105227,"CRO"
"US Open","Hard","G",26,104978,"GER"
"US Open","Hard","G",27,105065,"USA"
"US Open","Hard","G",28,105453,"JPN"
"US Open","Hard","G",29,104871,"FRA"
"US Open","Hard","G",30,105051,"AUS"
"US Open","Hard","G",31,105373,"SVK"
"US Open","Hard","G",32,104542,"FRA"
"US Open","Hard","G",33,104386,"SRB"
"US Open","Hard","G",34,104548,"USA"
"US Open","Hard","G",35,104813,"SLO"
"US Open","Hard","G",36,105649,"GER"
"US Open","Hard","G",37,104259,"GER"
"US Open","Hard","G",38,105332,"FRA"
"US Open","Hard","G",39,103813,"FIN"
"US Open","Hard","G",40,104545,"USA"
"US Open","Hard","G",41,104755,"FRA"
"US Open","Hard","G",42,105614,"USA"
"US Open","Hard","G",43,105449,"USA"
"US Open","Hard","G",44,105208,"LAT"
"US Open","Hard","G",45,104180,"LUX"
"US Open","Hard","G",46,103720,"AUS"
"US Open","Hard","G",47,104997,"NED"
"US Open","Hard","G",48,103970,"ESP"
"US Open","Hard","G",49,105223,"ARG"
"US Open","Hard","G",50,105992,"USA"
"US Open","Hard","G",51,104919,"ARG"
"US Open","Hard","G",52,103990,"ESP"
"US Open","Hard","G",53,104053,"USA"
"US Open","Hard","G",54,106071,"AUS"
"US Open","Hard","G",55,104926,"ITA"
"US Open","Hard","G",56,104198,"ESP"
"US Open","Hard","G",57,105238,"UKR"
"US Open","Hard","G",58,104571,"CYP"
"US Open","Hard","G",59,104327,"BEL"
"US Open","Hard","G",60,104527,"SUI"
"US Open","Hard","G",61,103898,"FRA"
"US Open","Hard","G",62,106261,"USA"
"US Open","Hard","G",63,104297,"BRA"
"US Open","Hard","G",64,104925,"SRB"
