"tourney_name","surface","tourney_level","match_num","winner_id","winner_name","winner_ioc","winner_age","loser_id","loser_name","loser_ioc","loser_age"
"Munich","Clay","A",27,104332,"Philipp Petzschner","GER",26.1081451061,104607,"Tomas Berdych","CZE",24.6242299795
"Munich","Clay","A",28,104022,"Mikhail Youzhny","RUS",27.8548939083,104225,"Jan Hajek","CZE",26.7378507871
"Munich","Clay","A",29,105227,"Marin Cilic","CRO",21.5934291581,104571,"Marcos Baghdatis","CYP",24.8761122519
"Munich","Clay","A",30,104022,"Mikhail Youzhny","RUS",27.8548939083,104332,"Philipp Petzschner","GER",26.1081451061
"Munich","Clay","A",31,104022,"Mikhail Youzhny","RUS",27.8548939083,105227,"Marin Cilic","CRO",21.5934291581
"Madrid Masters","Clay","M",1,103794,"Benjamin Becker","GER",28.8980150582,102845,"Carlos Moya","ESP",33.7002053388
"Madrid Masters","Clay","M",2,104919,"Leonardo Mayer","ARG",22.9869952088,103898,"Julien Benneteau","FRA",28.386036961
"Madrid Masters","Clay","M",3,104527,"Stanislas Wawrinka","SUI",25.1170431211,104719,"Marcel Granollers","ESP",24.076659822
"Madrid Masters","Clay","M",4,104022,"Mikhail Youzhny","RUS",27.8740588638,105041,"Lukas Lacko","SVK",22.5160848734
"Madrid Masters","Clay","M",5,105208,"Ernests Gulbis","LAT",21.6919917864,103656,"Albert Montanes","ESP",29.4510609172
"Madrid Masters","Clay","M",6,103852,"Feliciano Lopez","ESP",28.6351813826,103997,"Lukasz Kubot","POL",27.9835728953
"Madrid Masters","Clay","M",7,103428,"Juan Ignacio Chela","ARG",30.6940451745,104655,"Pablo Cuevas","URU",24.3531827515
"Madrid Masters","Clay","M",8,103812,"Victor Hanescu","ROU",28.8021902806,104214,"Igor Andreev","RUS",26.8227241615
"Madrid Masters","Clay","M",9,103926,"Daniel Munoz De La Nava","ESP",28.2765229295,105023,"Sam Querrey","USA",22.5900068446
"Madrid Masters","Clay","M",10,103970,"David Ferrer","ESP",28.1040383299,104871,"Jeremy Chardy","FRA",23.2388774812
"Madrid Masters","Clay","M",11,104571,"Marcos Baghdatis","CYP",24.8952772074,103843,"Marco Chiudinelli","SUI",28.6625598905
"Madrid Masters","Clay","M",12,104724,"Eduardo Schwank","ARG",24.0465434634,103908,"Paul Henri Mathieu","FRA",28.3230663929
"Madrid Masters","Clay","M",13,103333,"Ivo Karlovic","CRO",31.1950718686,105095,"Evgeny Korolev","KAZ",22.2340862423
"Madrid Masters","Clay","M",14,103781,"Jurgen Melzer","AUT",28.9664613279,104731,"Kevin Anderson","RSA",23.9780971937
"Madrid Masters","Clay","M",15,103888,"Mardy Fish","USA",28.4161533196,103188,"Michael Russell","USA",32.0246406571
"Madrid Masters","Clay","M",16,105064,"Thomaz Bellucci","BRA",22.3600273785,105137,"Pere Riba","ESP",22.0889801506
"Madrid Masters","Clay","M",17,104338,"Juan Monaco","ARG",26.1136208077,103752,"Simon Greul","GER",29.0732375086
"Madrid Masters","Clay","M",18,104597,"Nicolas Almagro","ESP",24.7173169062,104678,"Viktor Troicki","SRB",24.2436687201
"Madrid Masters","Clay","M",19,104198,"Guillermo Garcia Lopez","ESP",26.932238193,104593,"Daniel Gimeno Traver","ESP",24.7556468172
"Madrid Masters","Clay","M",20,104332,"Philipp Petzschner","GER",26.1273100616,104926,"Fabio Fognini","ITA",22.9623545517
"Madrid Masters","Clay","M",21,104792,"Gael Monfils","FRA",23.6878850103,103565,"Stephane Robert","FRA",29.9794661191
"Madrid Masters","Clay","M",22,104545,"John Isner","USA",25.0376454483,103294,"Christophe Rochus","BEL",31.4004106776
"Madrid Masters","Clay","M",23,105053,"Santiago Giraldo","COL",22.4503764545,104259,"Philipp Kohlschreiber","GER",26.5653661875
"Madrid Masters","Clay","M",24,105238,"Alexandr Dolgopolov","UKR",21.5030800821,104312,"Andreas Seppi","ITA",26.2149212868
"Madrid Masters","Clay","M",25,103819,"Roger Federer","SUI",28.7529089665,103794,"Benjamin Becker","GER",28.8980150582
"Madrid Masters","Clay","M",26,104527,"Stanislas Wawrinka","SUI",25.1170431211,104919,"Leonardo Mayer","ARG",22.9869952088
"Madrid Masters","Clay","M",27,105208,"Ernests Gulbis","LAT",21.6919917864,104022,"Mikhail Youzhny","RUS",27.8740588638
"Madrid Masters","Clay","M",28,103852,"Feliciano Lopez","ESP",28.6351813826,103169,"Oscar Hernandez","ESP",32.0821355236
"Madrid Masters","Clay","M",29,104918,"Andy Murray","GBR",22.9869952088,103428,"Juan Ignacio Chela","ARG",30.6940451745
"Madrid Masters","Clay","M",30,103812,"Victor Hanescu","ROU",28.8021902806,103926,"Daniel Munoz De La Nava","ESP",28.2765229295
"Madrid Masters","Clay","M",31,103970,"David Ferrer","ESP",28.1040383299,104571,"Marcos Baghdatis","CYP",24.8952772074
"Madrid Masters","Clay","M",32,105227,"Marin Cilic","CRO",21.6125941136,104724,"Eduardo Schwank","ARG",24.0465434634
"Madrid Masters","Clay","M",33,104269,"Fernando Verdasco","ESP",26.4832306639,103333,"Ivo Karlovic","CRO",31.1950718686
"Madrid Masters","Clay","M",34,103781,"Jurgen Melzer","AUT",28.9664613279,103888,"Mardy Fish","USA",28.4161533196
"Madrid Masters","Clay","M",35,104338,"Juan Monaco","ARG",26.1136208077,105064,"Thomaz Bellucci","BRA",22.3600273785
"Madrid Masters","Clay","M",36,104597,"Nicolas Almagro","ESP",24.7173169062,104417,"Robin Soderling","SWE",25.735797399
"Madrid Masters","Clay","M",37,104198,"Guillermo Garcia Lopez","ESP",26.932238193,104542,"Jo Wilfried Tsonga","FRA",25.0622861054
"Madrid Masters","Clay","M",38,104792,"Gael Monfils","FRA",23.6878850103,104332,"Philipp Petzschner","GER",26.1273100616
"Madrid Masters","Clay","M",39,104545,"John Isner","USA",25.0376454483,105053,"Santiago Giraldo","COL",22.4503764545
"Madrid Masters","Clay","M",40,104745,"Rafael Nadal","ESP",23.9342915811,105238,"Alexandr Dolgopolov","UKR",21.5030800821
"Madrid Masters","Clay","M",41,103819,"Roger Federer","SUI",28.7529089665,104527,"Stanislas Wawrinka","SUI",25.1170431211
"Madrid Masters","Clay","M",42,105208,"Ernests Gulbis","LAT",21.6919917864,103852,"Feliciano Lopez","ESP",28.6351813826
"Madrid Masters","Clay","M",43,104918,"Andy Murray","GBR",22.9869952088,103812,"Victor Hanescu","ROU",28.8021902806
"Madrid Masters","Clay","M",44,103970,"David Ferrer","ESP",28.1040383299,105227,"Marin Cilic","CRO",21.6125941136
"Madrid Masters","Clay","M",45,103781,"Jurgen Melzer","AUT",28.9664613279,104269,"Fernando Verdasco","ESP",26.4832306639
"Madrid Masters","Clay","M",46,104597,"Nicolas Almagro","ESP",24.7173169062,104338,"Juan Monaco","ARG",26.1136208077
"Madrid Masters","Clay","M",47,104792,"Gael Monfils","FRA",23.6878850103,104198,"Guillermo Garcia Lopez","ESP",26.932238193
"Madrid Masters","Clay","M",48,104745,"Rafael Nadal","ESP",23.9342915811,104545,"John Isner","USA",25.0376454483
"Madrid Masters","Clay","M",49,103819,"Roger Federer","SUI",28.7529089665,105208,"Ernests Gulbis","LAT",21.6919917864
"Madrid Masters","Clay","M",50,103970,"David Ferrer","ESP",28.1040383299,104918,"Andy Murray","GBR",22.9869952088
"Madrid Masters","Clay","M",51,104597,"Nicolas Almagro","ESP",24.7173169062,103781,"Jurgen Melzer","AUT",28.9664613279
"Madrid Masters","Clay","M",52,104745,"Rafael Nadal","ESP",23.9342915811,104792,"Gael Monfils","FRA",23.6878850103
"Madrid Masters","Clay","M",53,103819,"Roger Federer","SUI",28.7529089665,103970,"David Ferrer","ESP",28.1040383299
"Madrid Masters","Clay","M",54,104745,"Rafael Nadal","ESP",23.9342915811,104597,"Nicolas Almagro","ESP",24.7173169062
"Madrid Masters","Clay","M",55,104745,"Rafael Nadal","ESP",23.9342915811,103819,"Roger Federer","SUI",28.7529089665
"Belgrade","Clay","A",1,104926,"Fabio Fognini","ITA",22.9431895962,105015,"Franco Skugor","CRO",22.6173853525
"Belgrade","Clay","A",2,105936,"Filip Krajinovic","SRB",18.1793292266,105539,"Evgeny Donskoy","RUS",19.9835728953
"Belgrade","Clay","A",3,104547,"Horacio Zeballos","ARG",25.015742642,105166,"Peter Polansky","CAN",21.8809034908
"Belgrade","Clay","A",4,105095,"Evgeny Korolev","KAZ",22.2149212868,103188,"Michael Russell","USA",32.0054757016
"Belgrade","Clay","A",5,104214,"Igor Andreev","RUS",26.803559206,104882,"Blaz Kavcic","SLO",23.1622176591
"Belgrade","Clay","A",6,103333,"Ivo Karlovic","CRO",31.1759069131,105583,"Dusan Lajovic","SRB",19.8412046543
"Belgrade","Clay","A",7,104678,"Viktor Troicki","SRB",24.2245037645,103868,"Ivan Navarro","ESP",28.5366187543
"Belgrade","Clay","A",8,103722,"Florent Serra","FRA",29.1745379877,103971,"Karol Beck","SVK",28.0821355236
"Belgrade","Clay","A",9,103035,"Alessio Di Mauro","ITA",32.7310061602,105831,"Marko Djokovic","SRB",18.7022587269
"Belgrade","Clay","A",10,104312,"Andreas Seppi","ITA",26.1957563313,104919,"Leonardo Mayer","ARG",22.9678302533
"Belgrade","Clay","A",11,104755,"Richard Gasquet","FRA",23.8740588638,103694,"Olivier Rochus","BEL",29.28678987
"Belgrade","Clay","A",12,104721,"Josselin Ouanna","FRA",24.052019165,104262,"Flavio Cipolla","ITA",26.5352498289
"Belgrade","Clay","A",13,104925,"Novak Djokovic","SRB",22.9486652977,104926,"Fabio Fognini","ITA",22.9431895962
"Belgrade","Clay","A",14,105936,"Filip Krajinovic","SRB",18.1793292266,104547,"Horacio Zeballos","ARG",25.015742642
"Belgrade","Clay","A",15,105023,"Sam Querrey","USA",22.5708418891,105095,"Evgeny Korolev","KAZ",22.2149212868
"Belgrade","Clay","A",16,104214,"Igor Andreev","RUS",26.803559206,103333,"Ivo Karlovic","CRO",31.1759069131
"Belgrade","Clay","A",17,104678,"Viktor Troicki","SRB",24.2245037645,103722,"Florent Serra","FRA",29.1745379877
"Belgrade","Clay","A",18,104527,"Stanislas Wawrinka","SUI",25.0978781656,103035,"Alessio Di Mauro","ITA",32.7310061602
"Belgrade","Clay","A",19,104755,"Richard Gasquet","FRA",23.8740588638,104312,"Andreas Seppi","ITA",26.1957563313
"Belgrade","Clay","A",20,104545,"John Isner","USA",25.0184804928,104721,"Josselin Ouanna","FRA",24.052019165
"Belgrade","Clay","A",21,105936,"Filip Krajinovic","SRB",18.1793292266,104925,"Novak Djokovic","SRB",22.9486652977
"Belgrade","Clay","A",22,105023,"Sam Querrey","USA",22.5708418891,104214,"Igor Andreev","RUS",26.803559206
"Belgrade","Clay","A",23,104527,"Stanislas Wawrinka","SUI",25.0978781656,104678,"Viktor Troicki","SRB",24.2245037645
"Belgrade","Clay","A",24,104545,"John Isner","USA",25.0184804928,104755,"Richard Gasquet","FRA",23.8740588638
"Belgrade","Clay","A",25,105023,"Sam Querrey","USA",22.5708418891,105936,"Filip Krajinovic","SRB",18.1793292266
"Belgrade","Clay","A",26,104545,"John Isner","USA",25.0184804928,104527,"Stanislas Wawrinka","SUI",25.0978781656
"Belgrade","Clay","A",27,105023,"Sam Querrey","USA",22.5708418891,104545,"John Isner","USA",25.0184804928
"Houston","Clay","A",1,104731,"Kevin Anderson","RSA",23.8822724162,105385,"Donald Young","USA",20.7008898015
"Houston","Clay","A",2,104534,"Dudi Sela","ISR",25.0020533881,105028,"Jesse Levine","CAN",22.4722792608
"Houston","Clay","A",3,104547,"Horacio Zeballos","ARG",24.93908282,103758,"Taylor Dent","USA",28.9472963723
"Houston","Clay","A",4,104500,"Somdev Devvarman","IND",25.1389459274,103851,"Conor Niland","IRL",28.5420944559
"Houston","Clay","A",5,103428,"Juan Ignacio Chela","ARG",30.598220397,104330,"Rajeev Ram","USA",26.0479123888
"Houston","Clay","A",6,104724,"Eduardo Schwank","ARG",23.9507186858,103228,"Marcos Daniel","BRA",31.7535934292
"Houston","Clay","A",7,104976,"Ryan Sweeting","USA",22.726899384,105095,"Evgeny Korolev","KAZ",22.1382614648
"Houston","Clay","A",8,103454,"Nicolas Massu","CHI",30.4859685147,104999,"Mischa Zverev","GER",22.6201232033
"Houston","Clay","A",9,104882,"Blaz Kavcic","SLO",23.0855578371,104797,"Denis Istomin","UZB",23.575633128
"Houston","Clay","A",10,105062,"Mikhail Kukushkin","KAZ",22.2751540041,103676,"Michael Yani","USA",29.2594113621
"Houston","Clay","A",11,104639,"Wayne Odesnik","USA",24.3696098563,105668,"Jerzy Janowicz","POL",19.3921971253
"Houston","Clay","A",12,103598,"Xavier Malisse","BEL",29.711156742,105194,"Nick Lindahl","AUS",21.6783025325
"Houston","Clay","A",13,103602,"Fernando Gonzalez","CHI",29.6837782341,104731,"Kevin Anderson","RSA",23.8822724162
"Houston","Clay","A",14,104547,"Horacio Zeballos","ARG",24.93908282,104534,"Dudi Sela","ISR",25.0020533881
"Houston","Clay","A",15,103720,"Lleyton Hewitt","AUS",29.1088295688,104500,"Somdev Devvarman","IND",25.1389459274
"Houston","Clay","A",16,103428,"Juan Ignacio Chela","ARG",30.598220397,104724,"Eduardo Schwank","ARG",23.9507186858
"Houston","Clay","A",17,103454,"Nicolas Massu","CHI",30.4859685147,104976,"Ryan Sweeting","USA",22.726899384
"Houston","Clay","A",18,105023,"Sam Querrey","USA",22.4941820671,104882,"Blaz Kavcic","SLO",23.0855578371
"Houston","Clay","A",19,104639,"Wayne Odesnik","USA",24.3696098563,105062,"Mikhail Kukushkin","KAZ",22.2751540041
"Houston","Clay","A",20,103598,"Xavier Malisse","BEL",29.711156742,104545,"John Isner","USA",24.9418206708
"Houston","Clay","A",21,104547,"Horacio Zeballos","ARG",24.93908282,103602,"Fernando Gonzalez","CHI",29.6837782341
"Houston","Clay","A",22,103428,"Juan Ignacio Chela","ARG",30.598220397,103720,"Lleyton Hewitt","AUS",29.1088295688
"Houston","Clay","A",23,105023,"Sam Querrey","USA",22.4941820671,103454,"Nicolas Massu","CHI",30.4859685147
"Houston","Clay","A",24,104639,"Wayne Odesnik","USA",24.3696098563,103598,"Xavier Malisse","BEL",29.711156742
"Houston","Clay","A",25,103428,"Juan Ignacio Chela","ARG",30.598220397,104547,"Horacio Zeballos","ARG",24.93908282
"Houston","Clay","A",26,105023,"Sam Querrey","USA",22.4941820671,104639,"Wayne Odesnik","USA",24.3696098563
"Houston","Clay","A",27,103428,"Juan Ignacio Chela","ARG",30.598220397,105023,"Sam Querrey","USA",22.4941820671
"Wimbledon","Grass","G",1,103819,"Roger Federer","SUI",28.8678986995,104268,"Alejandro Falla","COL",26.6009582478
"Wimbledon","Grass","G",2,104592,"Ilija Bozoljac","SRB",24.8843258042,103454,"Nicolas Massu","CHI",30.6967830253
"Wimbledon","Grass","G",3,103096,"Arnaud Clement","FRA",32.5092402464,104386,"Janko Tipsarevic","SRB",25.9958932238
"Wimbledon","Grass","G",4,103429,"Peter Luczak","AUS",30.8062970568,103990,"Tommy Robredo","ESP",28.1396303901
"Wimbledon","Grass","G",5,103852,"Feliciano Lopez","ESP",28.7501711157,105028,"Jesse Levine","CAN",22.6830937714
"Wimbledon","Grass","G",6,105575,"Ricardas Berankis","LTU",20,104958,"Carsten Ball","AUS",23.0034223135
"Wimbledon","Grass","G",7,104678,"Viktor Troicki","SRB",24.3586584531,103857,"Igor Kunitsyn","RUS",28.7227926078
"Wimbledon","Grass","G",8,103781,"Jurgen Melzer","AUT",29.0814510609,104460,"Dustin Brown","GER",25.5331964408
"Wimbledon","Grass","G",9,104607,"Tomas Berdych","CZE",24.758384668,104979,"Andrey Golubev","KAZ",22.9158110883
"Wimbledon","Grass","G",10,103794,"Benjamin Becker","GER",29.0130047912,104976,"Ryan Sweeting","USA",22.9377138946
"Wimbledon","Grass","G",11,102783,"Rainer Schuettler","GER",34.1546885695,104098,"Dmitry Tursunov","RUS",27.523613963
"Wimbledon","Grass","G",12,104797,"Denis Istomin","UZB",23.7864476386,104527,"Stanislas Wawrinka","SUI",25.2320328542
"Wimbledon","Grass","G",13,103812,"Victor Hanescu","ROU",28.9171800137,105723,"Andrey Kuznetsov","RUS",19.3264887064
"Wimbledon","Grass","G",14,104947,"Marsel Ilhan","TUR",23.0280629706,103228,"Marcos Daniel","BRA",31.9644079398
"Wimbledon","Grass","G",15,104978,"Daniel Brands","GER",22.9295003422,104214,"Igor Andreev","RUS",26.9377138946
"Wimbledon","Grass","G",16,103786,"Nikolay Davydenko","RUS",29.0513347023,104731,"Kevin Anderson","RSA",24.0930869268
"Wimbledon","Grass","G",17,104925,"Novak Djokovic","SRB",23.0828199863,103694,"Olivier Rochus","BEL",29.4209445585
"Wimbledon","Grass","G",18,103758,"Taylor Dent","USA",29.158110883,103428,"Juan Ignacio Chela","ARG",30.8090349076
"Wimbledon","Grass","G",19,104717,"Brendan Evans","USA",24.2026009582,104619,"Jesse Huta Galung","NED",24.7063655031
"Wimbledon","Grass","G",20,103656,"Albert Montanes","ESP",29.5660506502,103893,"Paolo Lorenzi","ITA",28.514715948
"Wimbledon","Grass","G",21,104792,"Gael Monfils","FRA",23.8028747433,104919,"Leonardo Mayer","ARG",23.1019849418
"Wimbledon","Grass","G",22,103971,"Karol Beck","SVK",28.2162902122,103490,"Santiago Ventura","ESP",30.4585900068
"Wimbledon","Grass","G",23,105095,"Evgeny Korolev","KAZ",22.3490759754,104724,"Eduardo Schwank","ARG",24.1615331964
"Wimbledon","Grass","G",24,103720,"Lleyton Hewitt","AUS",29.3196440794,104216,"Maximo Gonzalez","ARG",26.9212867899
"Wimbledon","Grass","G",25,104252,"Florian Mayer","GER",26.7104722793,105227,"Marin Cilic","CRO",21.7275838467
"Wimbledon","Grass","G",26,103888,"Mardy Fish","USA",28.5311430527,106071,"Bernard Tomic","AUS",17.6646132786
"Wimbledon","Grass","G",27,104229,"Yen Hsun Lu","TPE",26.8528405202,104547,"Horacio Zeballos","ARG",25.1498973306
"Wimbledon","Grass","G",28,104308,"Michal Przysiezny","POL",26.3436002738,103344,"Ivan Ljubicic","CRO",31.2580424367
"Wimbledon","Grass","G",29,104259,"Philipp Kohlschreiber","GER",26.6803559206,103808,"Potito Starace","ITA",28.9363449692
"Wimbledon","Grass","G",30,104559,"Teymuraz Gabashvili","RUS",25.0787132101,102887,"Ramon Delgado","PAR",33.5989048597
"Wimbledon","Grass","G",31,103566,"Michael Llodra","FRA",30.0917180014,104070,"Jesse Witten","USA",27.6824093087
"Wimbledon","Grass","G",32,104053,"Andy Roddick","USA",27.8083504449,104330,"Rajeev Ram","USA",26.2587268994
"Wimbledon","Grass","G",33,104926,"Fabio Fognini","ITA",23.0773442847,104269,"Fernando Verdasco","ESP",26.598220397
"Wimbledon","Grass","G",34,103188,"Michael Russell","USA",32.1396303901,105137,"Pere Riba","ESP",22.2039698836
"Wimbledon","Grass","G",35,104676,"Andreas Beck","GER",24.372347707,104779,"Jamie Baker","GBR",23.8767967146
"Wimbledon","Grass","G",36,103898,"Julien Benneteau","FRA",28.501026694,104019,"Kristof Vliegen","BEL",27.9972621492
"Wimbledon","Grass","G",37,104312,"Andreas Seppi","ITA",26.3299110198,104597,"Nicolas Almagro","ESP",24.8323066393
"Wimbledon","Grass","G",38,104735,"Tobias Kamke","GER",24.0848733744,104198,"Guillermo Garcia Lopez","ESP",27.0472279261
"Wimbledon","Grass","G",39,105238,"Alexandr Dolgopolov","UKR",21.6180698152,103843,"Marco Chiudinelli","SUI",28.7775496235
"Wimbledon","Grass","G",40,104542,"Jo Wilfried Tsonga","FRA",25.1772758385,103470,"Robert Kendrick","USA",30.598220397
"Wimbledon","Grass","G",41,103598,"Xavier Malisse","BEL",29.9219712526,103507,"Juan Carlos Ferrero","ESP",30.3545516769
"Wimbledon","Grass","G",42,104714,"Julian Reister","GER",24.219028063,103573,"Rik De Voest","RSA",30.0424366872
"Wimbledon","Grass","G",43,104471,"Ivan Dodig","CRO",25.4647501711,103169,"Oscar Hernandez","ESP",32.1971252567
"Wimbledon","Grass","G",44,105023,"Sam Querrey","USA",22.7049965777,104660,"Sergiy Stakhovsky","UKR",24.4544832307
"Wimbledon","Grass","G",45,104468,"Gilles Simon","FRA",25.4811772758,104739,"Guillermo Alcaide","ESP",24.0684462697
"Wimbledon","Grass","G",46,105011,"Illya Marchenko","UKR",22.7843942505,103582,"Michael Berrer","GER",29.9712525667
"Wimbledon","Grass","G",47,103813,"Jarkko Nieminen","FIN",28.9117043121,102905,"Stefan Koubek","AUT",33.4647501711
"Wimbledon","Grass","G",48,104918,"Andy Murray","GBR",23.1019849418,104225,"Jan Hajek","CZE",26.8720054757
"Wimbledon","Grass","G",49,104417,"Robin Soderling","SWE",25.8507871321,104068,"Robby Ginepri","USA",27.704312115
"Wimbledon","Grass","G",50,104719,"Marcel Granollers","ESP",24.1916495551,104523,"Frederico Gil","POR",25.2429842574
"Wimbledon","Grass","G",51,104770,"Martin Fischer","AUT",23.9178644764,104424,"Go Soeda","JPN",25.7905544148
"Wimbledon","Grass","G",52,105064,"Thomaz Bellucci","BRA",22.4750171116,103672,"Ricardo Mello","BRA",29.4976043806
