"tourney_name","surface","tourney_level","match_num","winner_id","winner_name","winner_ioc","winner_age","loser_id","loser_name","loser_ioc","loser_age"
"s-Hertogenbosch","Grass","A",16,104527,"Stanislas Wawrinka","SUI",28.2217659138,104327,"Steve Darcis","BEL",29.2621492129
"s-Hertogenbosch","Grass","A",17,103598,"Xavier Malisse","BEL",32.9117043121,104229,"Yen Hsun Lu","TPE",29.8425735797
"s-Hertogenbosch","Grass","A",18,105138,"Roberto Bautista Agut","ESP",25.1745379877,104122,"Carlos Berlocq","ARG",30.3682409309
"s-Hertogenbosch","Grass","A",19,105539,"Evgeny Donskoy","RUS",23.1074606434,104898,"Robin Haase","NED",26.1984941821
"s-Hertogenbosch","Grass","A",20,103917,"Nicolas Mahut","FRA",31.4031485284,105723,"Andrey Kuznetsov","RUS",22.3162217659
"s-Hertogenbosch","Grass","A",21,104198,"Guillermo Garcia Lopez","ESP",30.0369609856,104978,"Daniel Brands","GER",25.9192334018
"s-Hertogenbosch","Grass","A",22,103401,"Jan Hernych","CZE",33.9466119097,103566,"Michael Llodra","FRA",33.0814510609
"s-Hertogenbosch","Grass","A",23,104871,"Jeremy Chardy","FRA",26.3436002738,105657,"Marius Copil","ROU",22.6666666667
"s-Hertogenbosch","Grass","A",24,104527,"Stanislas Wawrinka","SUI",28.2217659138,103893,"Paolo Lorenzi","ITA",31.5044490075
"s-Hertogenbosch","Grass","A",25,103598,"Xavier Malisse","BEL",32.9117043121,105138,"Roberto Bautista Agut","ESP",25.1745379877
"s-Hertogenbosch","Grass","A",26,103917,"Nicolas Mahut","FRA",31.4031485284,105539,"Evgeny Donskoy","RUS",23.1074606434
"s-Hertogenbosch","Grass","A",27,104198,"Guillermo Garcia Lopez","ESP",30.0369609856,103401,"Jan Hernych","CZE",33.9466119097
"s-Hertogenbosch","Grass","A",28,104527,"Stanislas Wawrinka","SUI",28.2217659138,104871,"Jeremy Chardy","FRA",26.3436002738
"s-Hertogenbosch","Grass","A",29,103917,"Nicolas Mahut","FRA",31.4031485284,103598,"Xavier Malisse","BEL",32.9117043121
"s-Hertogenbosch","Grass","A",30,104527,"Stanislas Wawrinka","SUI",28.2217659138,104198,"Guillermo Garcia Lopez","ESP",30.0369609856
"s-Hertogenbosch","Grass","A",31,103917,"Nicolas Mahut","FRA",31.4031485284,104527,"Stanislas Wawrinka","SUI",28.2217659138
"Basel","Hard","A",1,105223,"Juan Martin Del Potro","ARG",25.0759753593,105967,"Henri Laaksonen","SUI",21.5578370979
"Basel","Hard","A",2,104571,"Marcos Baghdatis","CYP",28.3449691992,103794,"Benjamin Becker","GER",32.34770705
"Basel","Hard","A",3,103908,"Paul Henri Mathieu","FRA",31.7727583847,106045,"Denis Kudla","USA",21.1772758385
"Basel","Hard","A",4,103566,"Michael Llodra","FRA",33.4264202601,104755,"Richard Gasquet","FRA",27.3429158111
"Basel","Hard","A",5,104273,"Edouard Roger Vasselin","FRA",29.8973305955,104527,"Stanislas Wawrinka","SUI",28.5667351129
"Basel","Hard","A",6,104735,"Tobias Kamke","GER",27.4195756331,103812,"Victor Hanescu","ROU",32.2518822724
"Basel","Hard","A",7,103997,"Lukasz Kubot","POL",31.4332648871,104593,"Daniel Gimeno Traver","ESP",28.205338809
"Basel","Hard","A",8,104978,"Daniel Brands","GER",26.264202601,104312,"Andreas Seppi","ITA",29.6646132786
"Basel","Hard","A",9,105777,"Grigor Dimitrov","BUL",22.4339493498,103285,"Radek Stepanek","CZE",34.8993839836
"Basel","Hard","A",10,105238,"Alexandr Dolgopolov","UKR",24.9527720739,104932,"Kenny De Schepper","FRA",26.3983572895
"Basel","Hard","A",11,104797,"Denis Istomin","UZB",27.1211498973,104547,"Horacio Zeballos","ARG",28.4845995893
"Basel","Hard","A",12,103819,"Roger Federer","SUI",32.2026009582,105173,"Adrian Mannarino","FRA",25.311430527
"Basel","Hard","A",13,105453,"Kei Nishikori","JPN",23.8110882957,103843,"Marco Chiudinelli","SUI",32.1122518823
"Basel","Hard","A",14,104471,"Ivan Dodig","CRO",28.7994524298,104122,"Carlos Berlocq","ARG",30.71321013
"Basel","Hard","A",15,105577,"Vasek Pospisil","CAN",23.3292265572,104898,"Robin Haase","NED",26.5434633812
"Basel","Hard","A",16,103333,"Ivo Karlovic","CRO",34.6447638604,104607,"Tomas Berdych","CZE",28.0930869268
"Basel","Hard","A",17,105223,"Juan Martin Del Potro","ARG",25.0759753593,104571,"Marcos Baghdatis","CYP",28.3449691992
"Basel","Hard","A",18,103908,"Paul Henri Mathieu","FRA",31.7727583847,103566,"Michael Llodra","FRA",33.4264202601
"Basel","Hard","A",19,104273,"Edouard Roger Vasselin","FRA",29.8973305955,104735,"Tobias Kamke","GER",27.4195756331
"Basel","Hard","A",20,104978,"Daniel Brands","GER",26.264202601,103997,"Lukasz Kubot","POL",31.4332648871
"Basel","Hard","A",21,105777,"Grigor Dimitrov","BUL",22.4339493498,105238,"Alexandr Dolgopolov","UKR",24.9527720739
"Basel","Hard","A",22,103819,"Roger Federer","SUI",32.2026009582,104797,"Denis Istomin","UZB",27.1211498973
"Basel","Hard","A",23,104471,"Ivan Dodig","CRO",28.7994524298,105453,"Kei Nishikori","JPN",23.8110882957
"Basel","Hard","A",24,105577,"Vasek Pospisil","CAN",23.3292265572,103333,"Ivo Karlovic","CRO",34.6447638604
"Basel","Hard","A",25,105223,"Juan Martin Del Potro","ARG",25.0759753593,103908,"Paul Henri Mathieu","FRA",31.7727583847
"Basel","Hard","A",26,104273,"Edouard Roger Vasselin","FRA",29.8973305955,104978,"Daniel Brands","GER",26.264202601
"Basel","Hard","A",27,103819,"Roger Federer","SUI",32.2026009582,105777,"Grigor Dimitrov","BUL",22.4339493498
"Basel","Hard","A",28,105577,"Vasek Pospisil","CAN",23.3292265572,104471,"Ivan Dodig","CRO",28.7994524298
"Basel","Hard","A",29,105223,"Juan Martin Del Potro","ARG",25.0759753593,104273,"Edouard Roger Vasselin","FRA",29.8973305955
"Basel","Hard","A",30,103819,"Roger Federer","SUI",32.2026009582,105577,"Vasek Pospisil","CAN",23.3292265572
"Basel","Hard","A",31,105223,"Juan Martin Del Potro","ARG",25.0759753593,103819,"Roger Federer","SUI",32.2026009582
"Eastbourne","Grass","A",1,104471,"Ivan Dodig","CRO",28.4544832307,104797,"Denis Istomin","UZB",26.7761806982
"Eastbourne","Grass","A",2,105373,"Martin Klizan","SVK",23.9342915811,104678,"Viktor Troicki","SRB",27.3483915127
"Eastbourne","Grass","A",3,104926,"Fabio Fognini","ITA",26.0670773443,104813,"Grega Zemlja","SLO",26.7159479808
"Eastbourne","Grass","A",4,103852,"Feliciano Lopez","ESP",31.7399041752,103813,"Jarkko Nieminen","FIN",31.9014373717
"Eastbourne","Grass","A",5,105077,"Albert Ramos","ESP",25.4154688569,103484,"James Blake","USA",33.4702258727
"Eastbourne","Grass","A",6,104269,"Fernando Verdasco","ESP",29.5879534565,105238,"Alexandr Dolgopolov","UKR",24.6078028747
"Eastbourne","Grass","A",7,104312,"Andreas Seppi","ITA",29.3196440794,105558,"Guillaume Rufin","FRA",23.06091718
"Eastbourne","Grass","A",8,105992,"Ryan Harrison","USA",21.1115674196,103908,"Paul Henri Mathieu","FRA",31.4277891855
"Eastbourne","Grass","A",9,103285,"Radek Stepanek","CZE",34.5544147844,104594,"Marinko Matosevic","AUS",27.8576317591
"Eastbourne","Grass","A",10,103898,"Julien Benneteau","FRA",31.4907597536,104731,"Kevin Anderson","RSA",27.0828199863
"Eastbourne","Grass","A",11,106071,"Bernard Tomic","AUS",20.6543463381,104868,"James Ward","GBR",26.3518138261
"Eastbourne","Grass","A",12,106378,"Kyle Edmund","GBR",18.4394250513,104932,"Kenny De Schepper","FRA",26.0533880903
"Eastbourne","Grass","A",13,104471,"Ivan Dodig","CRO",28.4544832307,105683,"Milos Raonic","CAN",22.4722792608
"Eastbourne","Grass","A",14,104926,"Fabio Fognini","ITA",26.0670773443,105373,"Martin Klizan","SVK",23.9342915811
"Eastbourne","Grass","A",15,103852,"Feliciano Lopez","ESP",31.7399041752,104338,"Juan Monaco","ARG",29.2183436003
"Eastbourne","Grass","A",16,104269,"Fernando Verdasco","ESP",29.5879534565,105077,"Albert Ramos","ESP",25.4154688569
"Eastbourne","Grass","A",17,104312,"Andreas Seppi","ITA",29.3196440794,105992,"Ryan Harrison","USA",21.1115674196
"Eastbourne","Grass","A",18,103285,"Radek Stepanek","CZE",34.5544147844,104259,"Philipp Kohlschreiber","GER",29.6700889802
"Eastbourne","Grass","A",19,106071,"Bernard Tomic","AUS",20.6543463381,103898,"Julien Benneteau","FRA",31.4907597536
"Eastbourne","Grass","A",20,104468,"Gilles Simon","FRA",28.4709103354,106378,"Kyle Edmund","GBR",18.4394250513
"Eastbourne","Grass","A",21,104471,"Ivan Dodig","CRO",28.4544832307,104926,"Fabio Fognini","ITA",26.0670773443
"Eastbourne","Grass","A",22,103852,"Feliciano Lopez","ESP",31.7399041752,104269,"Fernando Verdasco","ESP",29.5879534565
"Eastbourne","Grass","A",23,104312,"Andreas Seppi","ITA",29.3196440794,103285,"Radek Stepanek","CZE",34.5544147844
"Eastbourne","Grass","A",24,104468,"Gilles Simon","FRA",28.4709103354,106071,"Bernard Tomic","AUS",20.6543463381
"Eastbourne","Grass","A",25,103852,"Feliciano Lopez","ESP",31.7399041752,104471,"Ivan Dodig","CRO",28.4544832307
"Eastbourne","Grass","A",26,104468,"Gilles Simon","FRA",28.4709103354,104312,"Andreas Seppi","ITA",29.3196440794
"Eastbourne","Grass","A",27,103852,"Feliciano Lopez","ESP",31.7399041752,104468,"Gilles Simon","FRA",28.4709103354
"Sao Paulo","Clay","A",1,105154,"Joao Souza","BRA",24.7118412047,103105,"Ruben Ramirez Hidalgo","ESP",35.099247091
"Sao Paulo","Clay","A",2,104122,"Carlos Berlocq","ARG",30.0232717317,105723,"Andrey Kuznetsov","RUS",21.9712525667
"Sao Paulo","Clay","A",3,105077,"Albert Ramos","ESP",25.0704996578,104198,"Guillermo Garcia Lopez","ESP",29.6919917864
"Sao Paulo","Clay","A",4,104651,"Martin Alund","ARG",27.1293634497,103672,"Ricardo Mello","BRA",32.1423682409
"Sao Paulo","Clay","A",5,103835,"Filippo Volandri","ITA",31.4360027379,104593,"Daniel Gimeno Traver","ESP",27.5154004107
"Sao Paulo","Clay","A",6,105064,"Thomaz Bellucci","BRA",25.1197809719,106105,"Guilherme Clezar","BRA",20.1149897331
"Sao Paulo","Clay","A",7,104665,"Pablo Andujar","ESP",27.0527036277,105053,"Santiago Giraldo","COL",25.2101300479
"Sao Paulo","Clay","A",8,103656,"Albert Montanes","ESP",32.2108145106,103893,"Paolo Lorenzi","ITA",31.1594798084
"Sao Paulo","Clay","A",9,104620,"Simone Bolelli","ITA",27.3456536619,103990,"Tommy Robredo","ESP",30.7843942505
"Sao Paulo","Clay","A",10,105550,"Guido Pella","ARG",22.7405886379,104926,"Fabio Fognini","ITA",25.7221081451
"Sao Paulo","Clay","A",11,103900,"David Nalbandian","ARG",31.112936345,104477,"Jorge Aguilar","CHI",28.0930869268
"Sao Paulo","Clay","A",12,104154,"Paul Capdeville","CHI",29.864476386,104547,"Horacio Zeballos","ARG",27.794661191
"Sao Paulo","Clay","A",13,104745,"Rafael Nadal","ESP",26.6940451745,105154,"Joao Souza","BRA",24.7118412047
"Sao Paulo","Clay","A",14,104122,"Carlos Berlocq","ARG",30.0232717317,105077,"Albert Ramos","ESP",25.0704996578
"Sao Paulo","Clay","A",15,104651,"Martin Alund","ARG",27.1293634497,104871,"Jeremy Chardy","FRA",25.9986310746
"Sao Paulo","Clay","A",16,103835,"Filippo Volandri","ITA",31.4360027379,105064,"Thomaz Bellucci","BRA",25.1197809719
"Sao Paulo","Clay","A",17,103656,"Albert Montanes","ESP",32.2108145106,104665,"Pablo Andujar","ESP",27.0527036277
"Sao Paulo","Clay","A",18,104620,"Simone Bolelli","ITA",27.3456536619,104338,"Juan Monaco","ARG",28.8733744011
"Sao Paulo","Clay","A",19,103900,"David Nalbandian","ARG",31.112936345,105550,"Guido Pella","ARG",22.7405886379
"Sao Paulo","Clay","A",20,104597,"Nicolas Almagro","ESP",27.4770704997,104154,"Paul Capdeville","CHI",29.864476386
"Sao Paulo","Clay","A",21,104745,"Rafael Nadal","ESP",26.6940451745,104122,"Carlos Berlocq","ARG",30.0232717317
"Sao Paulo","Clay","A",22,104651,"Martin Alund","ARG",27.1293634497,103835,"Filippo Volandri","ITA",31.4360027379
"Sao Paulo","Clay","A",23,104620,"Simone Bolelli","ITA",27.3456536619,103656,"Albert Montanes","ESP",32.2108145106
"Sao Paulo","Clay","A",24,103900,"David Nalbandian","ARG",31.112936345,104597,"Nicolas Almagro","ESP",27.4770704997
"Sao Paulo","Clay","A",25,104745,"Rafael Nadal","ESP",26.6940451745,104651,"Martin Alund","ARG",27.1293634497
"Sao Paulo","Clay","A",26,103900,"David Nalbandian","ARG",31.112936345,104620,"Simone Bolelli","ITA",27.3456536619
"Sao Paulo","Clay","A",27,104745,"Rafael Nadal","ESP",26.6940451745,103900,"David Nalbandian","ARG",31.112936345
"Bangkok","Hard","A",1,105138,"Roberto Bautista Agut","ESP",25.4428473648,103843,"Marco Chiudinelli","SUI",32.0355920602
"Bangkok","Hard","A",2,104229,"Yen Hsun Lu","TPE",30.1108829569,105539,"Evgeny Donskoy","RUS",23.3757700205
"Bangkok","Hard","A",3,104586,"Lukas Rosol","CZE",28.167008898,103997,"Lukasz Kubot","POL",31.356605065
"Bangkok","Hard","A",4,106071,"Bernard Tomic","AUS",20.9226557153,103333,"Ivo Karlovic","CRO",34.5681040383
"Bangkok","Hard","A",5,104898,"Robin Haase","NED",26.4668035592,104593,"Daniel Gimeno Traver","ESP",28.128678987
"Bangkok","Hard","A",6,104997,"Igor Sijsling","NED",26.0999315537,103813,"Jarkko Nieminen","FIN",32.1697467488
"Bangkok","Hard","A",7,103852,"Feliciano Lopez","ESP",32.0082135524,111513,"Laslo Djere","SRB",18.3107460643
"Bangkok","Hard","A",8,104424,"Go Soeda","JPN",29.0485968515,105053,"Santiago Giraldo","COL",25.8234086242
"Bangkok","Hard","A",9,104594,"Marinko Matosevic","AUS",28.1259411362,106397,"Wishaya Trongcharoenchaikul","THA",18.4613278576
"Bangkok","Hard","A",10,104022,"Mikhail Youzhny","RUS",31.2470910335,103893,"Paolo Lorenzi","ITA",31.7727583847
"Bangkok","Hard","A",11,104797,"Denis Istomin","UZB",27.0444900753,106158,"Suk Young Jeong","KOR",20.4490075291
"Bangkok","Hard","A",12,105041,"Lukas Lacko","SVK",25.8891170431,104268,"Alejandro Falla","COL",29.8590006845
"Bangkok","Hard","A",13,104607,"Tomas Berdych","CZE",28.0164271047,105138,"Roberto Bautista Agut","ESP",25.4428473648
"Bangkok","Hard","A",14,104229,"Yen Hsun Lu","TPE",30.1108829569,104586,"Lukas Rosol","CZE",28.167008898
"Bangkok","Hard","A",15,104468,"Gilles Simon","FRA",28.7392197125,106071,"Bernard Tomic","AUS",20.9226557153
"Bangkok","Hard","A",16,104997,"Igor Sijsling","NED",26.0999315537,104898,"Robin Haase","NED",26.4668035592
"Bangkok","Hard","A",17,103852,"Feliciano Lopez","ESP",32.0082135524,104424,"Go Soeda","JPN",29.0485968515
"Bangkok","Hard","A",18,105683,"Milos Raonic","CAN",22.7405886379,104594,"Marinko Matosevic","AUS",28.1259411362
"Bangkok","Hard","A",19,104022,"Mikhail Youzhny","RUS",31.2470910335,104797,"Denis Istomin","UZB",27.0444900753
"Bangkok","Hard","A",20,104755,"Richard Gasquet","FRA",27.266255989,105041,"Lukas Lacko","SVK",25.8891170431
"Bangkok","Hard","A",21,104607,"Tomas Berdych","CZE",28.0164271047,104229,"Yen Hsun Lu","TPE",30.1108829569
"Bangkok","Hard","A",22,104468,"Gilles Simon","FRA",28.7392197125,104997,"Igor Sijsling","NED",26.0999315537
"Bangkok","Hard","A",23,105683,"Milos Raonic","CAN",22.7405886379,103852,"Feliciano Lopez","ESP",32.0082135524
"Bangkok","Hard","A",24,104755,"Richard Gasquet","FRA",27.266255989,104022,"Mikhail Youzhny","RUS",31.2470910335
"Bangkok","Hard","A",25,104607,"Tomas Berdych","CZE",28.0164271047,104468,"Gilles Simon","FRA",28.7392197125
"Bangkok","Hard","A",26,105683,"Milos Raonic","CAN",22.7405886379,104755,"Richard Gasquet","FRA",27.266255989
"Bangkok","Hard","A",27,105683,"Milos Raonic","CAN",22.7405886379,104607,"Tomas Berdych","CZE",28.0164271047
"Power Horse Cup","Clay","A",1,105550,"Guido Pella","ARG",23.0088980151,103997,"Lukasz Kubot","POL",31.0116358658
"Power Horse Cup","Clay","A",2,104813,"Grega Zemlja","SLO",26.6392881588,105676,"David Goffin","BEL",22.4503764545
"Power Horse Cup","Clay","A",3,104678,"Viktor Troicki","SRB",27.2717316906,103188,"Michael Russell","USA",35.0527036277
"Power Horse Cup","Clay","A",4,104007,"Andre Ghem","BRA",30.9760438056,104424,"Go Soeda","JPN",28.7036276523
"Power Horse Cup","Clay","A",5,104735,"Tobias Kamke","GER",26.9979466119,103794,"Benjamin Becker","GER",31.9260780287
"Power Horse Cup","Clay","A",6,105379,"Aljaz Bedene","SLO",23.8384668036,103786,"Nikolay Davydenko","RUS",31.9644079398
"Power Horse Cup","Clay","A",7,104978,"Daniel Brands","GER",25.8425735797,104586,"Lukas Rosol","CZE",27.8220396988
"Power Horse Cup","Clay","A",8,104225,"Jan Hajek","CZE",29.7850787132,105539,"Evgeny Donskoy","RUS",23.0308008214
"Power Horse Cup","Clay","A",9,104997,"Igor Sijsling","NED",25.7549623546,105095,"Evgeny Korolev","KAZ",25.2621492129
"Power Horse Cup","Clay","A",10,103813,"Jarkko Nieminen","FIN",31.8247775496,105041,"Lukas Lacko","SVK",25.5441478439
"Power Horse Cup","Clay","A",11,105138,"Roberto Bautista Agut","ESP",25.0978781656,104180,"Gilles Muller","LUX",30.0314852841
"Power Horse Cup","Clay","A",12,104471,"Ivan Dodig","CRO",28.3778234086,104882,"Blaz Kavcic","SLO",26.2094455852
"Power Horse Cup","Clay","A",13,105550,"Guido Pella","ARG",23.0088980151,104386,"Janko Tipsarevic","SRB",28.9089664613
"Power Horse Cup","Clay","A",14,104678,"Viktor Troicki","SRB",27.2717316906,104813,"Grega Zemlja","SLO",26.6392881588
"Power Horse Cup","Clay","A",15,104338,"Juan Monaco","ARG",29.1416837782,104007,"Andre Ghem","BRA",30.9760438056
"Power Horse Cup","Clay","A",16,104735,"Tobias Kamke","GER",26.9979466119,105379,"Aljaz Bedene","SLO",23.8384668036
"Power Horse Cup","Clay","A",17,104225,"Jan Hajek","CZE",29.7850787132,104978,"Daniel Brands","GER",25.8425735797
"Power Horse Cup","Clay","A",18,104997,"Igor Sijsling","NED",25.7549623546,104259,"Philipp Kohlschreiber","GER",29.5934291581
"Power Horse Cup","Clay","A",19,103813,"Jarkko Nieminen","FIN",31.8247775496,105138,"Roberto Bautista Agut","ESP",25.0978781656
"Power Horse Cup","Clay","A",20,103163,"Tommy Haas","GER",35.1293634497,104471,"Ivan Dodig","CRO",28.3778234086
"Power Horse Cup","Clay","A",21,105550,"Guido Pella","ARG",23.0088980151,104678,"Viktor Troicki","SRB",27.2717316906
"Power Horse Cup","Clay","A",22,104338,"Juan Monaco","ARG",29.1416837782,104735,"Tobias Kamke","GER",26.9979466119
"Power Horse Cup","Clay","A",23,104997,"Igor Sijsling","NED",25.7549623546,104225,"Jan Hajek","CZE",29.7850787132
"Power Horse Cup","Clay","A",24,103813,"Jarkko Nieminen","FIN",31.8247775496,103163,"Tommy Haas","GER",35.1293634497
"Power Horse Cup","Clay","A",25,104338,"Juan Monaco","ARG",29.1416837782,105550,"Guido Pella","ARG",23.0088980151
"Power Horse Cup","Clay","A",26,103813,"Jarkko Nieminen","FIN",31.8247775496,104997,"Igor Sijsling","NED",25.7549623546
"Power Horse Cup","Clay","A",27,104338,"Juan Monaco","ARG",29.1416837782,103813,"Jarkko Nieminen","FIN",31.8247775496
"Cincinnati Masters","Hard","M",1,104338,"Juan Monaco","ARG",29.3716632444,103781,"Jurgen Melzer","AUT",32.2245037645
"Cincinnati Masters","Hard","M",2,105676,"David Goffin","BEL",22.6803559206,111456,"Mackenzie Mcdonald","USA",18.3244353183
"Cincinnati Masters","Hard","M",3,105577,"Vasek Pospisil","CAN",23.1375770021,104468,"Gilles Simon","FRA",28.6242299795
"Cincinnati Masters","Hard","M",4,105683,"Milos Raonic","CAN",22.6255989049,106058,"Jack Sock","USA",20.8815879535
"Cincinnati Masters","Hard","M",5,104386,"Janko Tipsarevic","SRB",29.1389459274,105023,"Sam Querrey","USA",25.8480492813
"Cincinnati Masters","Hard","M",6,104545,"John Isner","USA",28.295687885,104252,"Florian Mayer","GER",29.8535249829
"Cincinnati Masters","Hard","M",7,105992,"Ryan Harrison","USA",21.2648870637,105238,"Alexandr Dolgopolov","UKR",24.7611225188
"Cincinnati Masters","Hard","M",8,104098,"Dmitry Tursunov","RUS",30.6666666667,105373,"Martin Klizan","SVK",24.0876112252
"Cincinnati Masters","Hard","M",9,103484,"James Blake","USA",33.6235455168,105668,"Jerzy Janowicz","POL",22.7460643395
"Cincinnati Masters","Hard","M",10,103852,"Feliciano Lopez","ESP",31.8932238193,105453,"Kei Nishikori","JPN",23.6194387406
"Cincinnati Masters","Hard","M",11,104871,"Jeremy Chardy","FRA",26.4969199179,105173,"Adrian Mannarino","FRA",25.1197809719
"Cincinnati Masters","Hard","M",12,103786,"Nikolay Davydenko","RUS",32.1943874059,105332,"Benoit Paire","FRA",24.2628336756
"Cincinnati Masters","Hard","M",13,104259,"Philipp Kohlschreiber","GER",29.8234086242,103888,"Mardy Fish","USA",31.6741957563
"Cincinnati Masters","Hard","M",14,104719,"Marcel Granollers","ESP",27.3347022587,104586,"Lukas Rosol","CZE",28.052019165
"Cincinnati Masters","Hard","M",15,103163,"Tommy Haas","GER",35.3593429158,104731,"Kevin Anderson","RSA",27.2361396304
