"tourney_name","surface","tourney_level","match_num","winner_id","winner_name","winner_ioc","winner_age","loser_id","loser_name","loser_ioc","loser_age"
"Vina del Mar","Clay","A",18,105053,"Santiago Giraldo","COL",26.1875427789,104719,"Marcel Granollers","ESP",27.8138261465
"Vina del Mar","Clay","A",19,104593,"Daniel Gimeno Traver","ESP",28.4928131417,104547,"Horacio Zeballos","ARG",28.772073922
"Vina del Mar","Clay","A",20,104919,"Leonardo Mayer","ARG",26.7241615332,103990,"Tommy Robredo","ESP",31.7618069815
"Vina del Mar","Clay","A",21,104926,"Fabio Fognini","ITA",26.6995208761,104871,"Jeremy Chardy","FRA",26.9760438056
"Vina del Mar","Clay","A",22,104597,"Nicolas Almagro","ESP",28.4544832307,106121,"Taro Daniel","JPN",21.0184804928
"Vina del Mar","Clay","A",23,105053,"Santiago Giraldo","COL",26.1875427789,104198,"Guillermo Garcia Lopez","ESP",30.6694045175
"Vina del Mar","Clay","A",24,104919,"Leonardo Mayer","ARG",26.7241615332,104593,"Daniel Gimeno Traver","ESP",28.4928131417
"Vina del Mar","Clay","A",25,104926,"Fabio Fognini","ITA",26.6995208761,104597,"Nicolas Almagro","ESP",28.4544832307
"Vina del Mar","Clay","A",26,104919,"Leonardo Mayer","ARG",26.7241615332,105053,"Santiago Giraldo","COL",26.1875427789
"Vina del Mar","Clay","A",27,104926,"Fabio Fognini","ITA",26.6995208761,104919,"Leonardo Mayer","ARG",26.7241615332
"Vienna","Hard","A",1,104735,"Tobias Kamke","GER",28.3969883641,104620,"Simone Bolelli","ITA",29.0130047912
"Vienna","Hard","A",2,103781,"Jurgen Melzer","AUT",33.3935660507,105613,"Norbert Gombos","SVK",24.167008898
"Vienna","Hard","A",3,103333,"Ivo Karlovic","CRO",35.6221765914,105643,"Federico Delbonis","ARG",24.0219028063
"Vienna","Hard","A",4,104122,"Carlos Berlocq","ARG",31.6906228611,105589,"Gerald Melzer","AUT",24.2518822724
"Vienna","Hard","A",5,103794,"Benjamin Becker","GER",33.325119781,103812,"Victor Hanescu","ROU",33.2292950034
"Vienna","Hard","A",6,104898,"Robin Haase","NED",27.5208761123,106233,"Dominic Thiem","AUT",21.1088295688
"Vienna","Hard","A",7,104586,"Lukas Rosol","CZE",29.2210814511,105041,"Lukas Lacko","SVK",26.9431895962
"Vienna","Hard","A",8,104678,"Viktor Troicki","SRB",28.6707734428,103607,"Victor Estrella","DOM",34.1957563313
"Vienna","Hard","A",9,105064,"Thomaz Bellucci","BRA",26.7871321013,103908,"Paul Henri Mathieu","FRA",32.7501711157
"Vienna","Hard","A",10,105526,"Jan Lennard Struff","GER",24.4681724846,104198,"Guillermo Garcia Lopez","ESP",31.3593429158
"Vienna","Hard","A",11,104660,"Sergiy Stakhovsky","UKR",28.7665982204,105080,"Miloslav Mecir","SVK",26.7296372348
"Vienna","Hard","A",12,105577,"Vasek Pospisil","CAN",24.3066392882,104978,"Daniel Brands","GER",27.241615332
"Vienna","Hard","A",13,103970,"David Ferrer","ESP",32.5311430527,104735,"Tobias Kamke","GER",28.3969883641
"Vienna","Hard","A",14,103333,"Ivo Karlovic","CRO",35.6221765914,103781,"Jurgen Melzer","AUT",33.3935660507
"Vienna","Hard","A",15,104259,"Philipp Kohlschreiber","GER",30.9924709103,104122,"Carlos Berlocq","ARG",31.6906228611
"Vienna","Hard","A",16,103794,"Benjamin Becker","GER",33.325119781,104898,"Robin Haase","NED",27.5208761123
"Vienna","Hard","A",17,104678,"Viktor Troicki","SRB",28.6707734428,104586,"Lukas Rosol","CZE",29.2210814511
"Vienna","Hard","A",18,105064,"Thomaz Bellucci","BRA",26.7871321013,103852,"Feliciano Lopez","ESP",33.0622861054
"Vienna","Hard","A",19,105526,"Jan Lennard Struff","GER",24.4681724846,104660,"Sergiy Stakhovsky","UKR",28.7665982204
"Vienna","Hard","A",20,104918,"Andy Murray","GBR",27.4140999316,105577,"Vasek Pospisil","CAN",24.3066392882
"Vienna","Hard","A",21,103970,"David Ferrer","ESP",32.5311430527,103333,"Ivo Karlovic","CRO",35.6221765914
"Vienna","Hard","A",22,104259,"Philipp Kohlschreiber","GER",30.9924709103,103794,"Benjamin Becker","GER",33.325119781
"Vienna","Hard","A",23,104678,"Viktor Troicki","SRB",28.6707734428,105064,"Thomaz Bellucci","BRA",26.7871321013
"Vienna","Hard","A",24,104918,"Andy Murray","GBR",27.4140999316,105526,"Jan Lennard Struff","GER",24.4681724846
"Vienna","Hard","A",25,103970,"David Ferrer","ESP",32.5311430527,104259,"Philipp Kohlschreiber","GER",30.9924709103
"Vienna","Hard","A",26,104918,"Andy Murray","GBR",27.4140999316,104678,"Viktor Troicki","SRB",28.6707734428
"Vienna","Hard","A",27,104918,"Andy Murray","GBR",27.4140999316,103970,"David Ferrer","ESP",32.5311430527
"Sao Paulo","Clay","A",1,103808,"Potito Starace","ITA",32.6160164271,105292,"Alejandro Gonzalez","COL",25.0458590007
"Sao Paulo","Clay","A",2,104547,"Horacio Zeballos","ARG",28.8295687885,104655,"Pablo Cuevas","URU",28.1478439425
"Sao Paulo","Clay","A",3,105550,"Guido Pella","ARG",23.7754962355,104919,"Leonardo Mayer","ARG",26.7816563997
"Sao Paulo","Clay","A",4,105077,"Albert Ramos","ESP",26.1054072553,105671,"Gastao Elias","POR",23.2525667351
"Sao Paulo","Clay","A",5,103893,"Paolo Lorenzi","ITA",32.1943874059,105137,"Pere Riba","ESP",25.8836413415
"Sao Paulo","Clay","A",6,104297,"Rogerio Dutra Silva","BRA",30.0588637919,104198,"Guillermo Garcia Lopez","ESP",30.726899384
"Sao Paulo","Clay","A",7,105064,"Thomaz Bellucci","BRA",26.1546885695,105053,"Santiago Giraldo","COL",26.2450376454
"Sao Paulo","Clay","A",8,104890,"Andreas Haider Maurer","AUT",26.9295003422,104714,"Julian Reister","GER",27.8986995209
"Sao Paulo","Clay","A",9,105373,"Martin Klizan","SVK",24.6242299795,106105,"Guilherme Clezar","BRA",21.1498973306
"Sao Paulo","Clay","A",10,105154,"Joao Souza","BRA",25.7467488022,104898,"Robin Haase","NED",26.8884325804
"Sao Paulo","Clay","A",11,103656,"Albert Montanes","ESP",33.2457221081,105379,"Aljaz Bedene","SLO",24.605065024
"Sao Paulo","Clay","A",12,105643,"Federico Delbonis","ARG",23.3894592745,103835,"Filippo Volandri","ITA",32.4709103354
"Sao Paulo","Clay","A",13,103163,"Tommy Haas","GER",35.8959616701,103808,"Potito Starace","ITA",32.6160164271
"Sao Paulo","Clay","A",14,104547,"Horacio Zeballos","ARG",28.8295687885,105550,"Guido Pella","ARG",23.7754962355
"Sao Paulo","Clay","A",15,104338,"Juan Monaco","ARG",29.9082819986,105077,"Albert Ramos","ESP",26.1054072553
"Sao Paulo","Clay","A",16,103893,"Paolo Lorenzi","ITA",32.1943874059,104297,"Rogerio Dutra Silva","BRA",30.0588637919
"Sao Paulo","Clay","A",17,105064,"Thomaz Bellucci","BRA",26.1546885695,104890,"Andreas Haider Maurer","AUT",26.9295003422
"Sao Paulo","Clay","A",18,105373,"Martin Klizan","SVK",24.6242299795,104719,"Marcel Granollers","ESP",27.871321013
"Sao Paulo","Clay","A",19,103656,"Albert Montanes","ESP",33.2457221081,105154,"Joao Souza","BRA",25.7467488022
"Sao Paulo","Clay","A",20,105643,"Federico Delbonis","ARG",23.3894592745,104597,"Nicolas Almagro","ESP",28.5119780972
"Sao Paulo","Clay","A",21,103163,"Tommy Haas","GER",35.8959616701,104547,"Horacio Zeballos","ARG",28.8295687885
"Sao Paulo","Clay","A",22,103893,"Paolo Lorenzi","ITA",32.1943874059,104338,"Juan Monaco","ARG",29.9082819986
"Sao Paulo","Clay","A",23,105064,"Thomaz Bellucci","BRA",26.1546885695,105373,"Martin Klizan","SVK",24.6242299795
"Sao Paulo","Clay","A",24,105643,"Federico Delbonis","ARG",23.3894592745,103656,"Albert Montanes","ESP",33.2457221081
"Sao Paulo","Clay","A",25,103893,"Paolo Lorenzi","ITA",32.1943874059,103163,"Tommy Haas","GER",35.8959616701
"Sao Paulo","Clay","A",26,105643,"Federico Delbonis","ARG",23.3894592745,105064,"Thomaz Bellucci","BRA",26.1546885695
"Sao Paulo","Clay","A",27,105643,"Federico Delbonis","ARG",23.3894592745,103893,"Paolo Lorenzi","ITA",32.1943874059
"Shenzhen","Hard","A",1,104678,"Viktor Troicki","SRB",28.6132785763,105373,"Martin Klizan","SVK",25.1991786448
"Shenzhen","Hard","A",2,106423,"Thanasi Kokkinakis","AUS",18.4503764545,106078,"Egor Gerasimov","BLR",21.8617385352
"Shenzhen","Hard","A",3,105053,"Santiago Giraldo","COL",26.8199863107,105999,"Bowen Ouyang","CHN",22.3436002738
"Shenzhen","Hard","A",4,105032,"Samuel Groth","AUS",26.9267624914,105902,"James Duckworth","AUS",22.6694045175
"Shenzhen","Hard","A",5,104620,"Simone Bolelli","ITA",28.9555099247,105051,"Matthew Ebden","AUS",26.8227241615
"Shenzhen","Hard","A",6,104312,"Andreas Seppi","ITA",30.5845311431,104216,"Maximo Gonzalez","ARG",31.1759069131
"Shenzhen","Hard","A",7,105577,"Vasek Pospisil","CAN",24.2491444216,104559,"Teymuraz Gabashvili","RUS",29.3333333333
"Shenzhen","Hard","A",8,104338,"Juan Monaco","ARG",30.4832306639,105643,"Federico Delbonis","ARG",23.9644079398
"Shenzhen","Hard","A",9,104180,"Gilles Muller","LUX",31.3730321697,103843,"Marco Chiudinelli","SUI",33.0321697467
"Shenzhen","Hard","A",10,105575,"Ricardas Berankis","LTU",24.2546201232,104468,"Gilles Simon","FRA",29.735797399
"Shenzhen","Hard","A",11,105041,"Lukas Lacko","SVK",26.8856947296,105539,"Evgeny Donskoy","RUS",24.372347707
"Shenzhen","Hard","A",12,104500,"Somdev Devvarman","IND",29.6043805613,106321,"Xin Gao","CHN",20.3641341547
"Shenzhen","Hard","A",13,104678,"Viktor Troicki","SRB",28.6132785763,103970,"David Ferrer","ESP",32.4736481862
"Shenzhen","Hard","A",14,105053,"Santiago Giraldo","COL",26.8199863107,106423,"Thanasi Kokkinakis","AUS",18.4503764545
"Shenzhen","Hard","A",15,103990,"Tommy Robredo","ESP",32.3942505133,105032,"Samuel Groth","AUS",26.9267624914
"Shenzhen","Hard","A",16,104312,"Andreas Seppi","ITA",30.5845311431,104620,"Simone Bolelli","ITA",28.9555099247
"Shenzhen","Hard","A",17,104338,"Juan Monaco","ARG",30.4832306639,105577,"Vasek Pospisil","CAN",24.2491444216
"Shenzhen","Hard","A",18,104755,"Richard Gasquet","FRA",28.2628336756,104180,"Gilles Muller","LUX",31.3730321697
"Shenzhen","Hard","A",19,105041,"Lukas Lacko","SVK",26.8856947296,105575,"Ricardas Berankis","LTU",24.2546201232
"Shenzhen","Hard","A",20,104918,"Andy Murray","GBR",27.356605065,104500,"Somdev Devvarman","IND",29.6043805613
"Shenzhen","Hard","A",21,105053,"Santiago Giraldo","COL",26.8199863107,104678,"Viktor Troicki","SRB",28.6132785763
"Shenzhen","Hard","A",22,103990,"Tommy Robredo","ESP",32.3942505133,104312,"Andreas Seppi","ITA",30.5845311431
"Shenzhen","Hard","A",23,104338,"Juan Monaco","ARG",30.4832306639,104755,"Richard Gasquet","FRA",28.2628336756
"Shenzhen","Hard","A",24,104918,"Andy Murray","GBR",27.356605065,105041,"Lukas Lacko","SVK",26.8856947296
"Shenzhen","Hard","A",25,103990,"Tommy Robredo","ESP",32.3942505133,105053,"Santiago Giraldo","COL",26.8199863107
"Shenzhen","Hard","A",26,104918,"Andy Murray","GBR",27.356605065,104338,"Juan Monaco","ARG",30.4832306639
"Shenzhen","Hard","A",27,104918,"Andy Murray","GBR",27.356605065,103990,"Tommy Robredo","ESP",32.3942505133
"Beijing","Hard","A",1,104925,"Novak Djokovic","SRB",27.356605065,104198,"Guillermo Garcia Lopez","ESP",31.3210130048
"Beijing","Hard","A",2,105577,"Vasek Pospisil","CAN",24.2683093771,104586,"Lukas Rosol","CZE",29.18275154
"Beijing","Hard","A",3,104665,"Pablo Andujar","ESP",28.681724846,103898,"Julien Benneteau","FRA",32.7748117728
"Beijing","Hard","A",4,105777,"Grigor Dimitrov","BUL",23.3730321697,104269,"Fernando Verdasco","ESP",30.8720054757
"Beijing","Hard","A",5,105227,"Marin Cilic","CRO",26.0013689254,105339,"Yan Bai","CHN",25.3579739904
"Beijing","Hard","A",6,105311,"Joao Sousa","POR",25.5003422313,104559,"Teymuraz Gabashvili","RUS",29.3524982888
"Beijing","Hard","A",7,104655,"Pablo Cuevas","URU",28.7419575633,105062,"Mikhail Kukushkin","KAZ",26.7597535934
"Beijing","Hard","A",8,104918,"Andy Murray","GBR",27.3757700205,105668,"Jerzy Janowicz","POL",23.8767967146
"Beijing","Hard","A",9,104545,"John Isner","USA",29.4264202601,105053,"Santiago Giraldo","COL",26.8391512663
"Beijing","Hard","A",10,103990,"Tommy Robredo","ESP",32.4134154689,104312,"Andreas Seppi","ITA",30.6036960986
"Beijing","Hard","A",11,104678,"Viktor Troicki","SRB",28.6324435318,104022,"Mikhail Youzhny","RUS",32.2628336756
"Beijing","Hard","A",12,104607,"Tomas Berdych","CZE",29.0321697467,103852,"Feliciano Lopez","ESP",33.0239561944
"Beijing","Hard","A",13,105208,"Ernests Gulbis","LAT",26.0807665982,104926,"Fabio Fognini","ITA",27.3511293634
"Beijing","Hard","A",14,105373,"Martin Klizan","SVK",25.2183436003,104919,"Leonardo Mayer","ARG",27.3757700205
"Beijing","Hard","A",15,105376,"Peter Gojowczyk","GER",25.2073921971,103333,"Ivo Karlovic","CRO",35.5838466804
"Beijing","Hard","A",16,104745,"Rafael Nadal","ESP",28.3230663929,104755,"Richard Gasquet","FRA",28.2819986311
"Beijing","Hard","A",17,104925,"Novak Djokovic","SRB",27.356605065,105577,"Vasek Pospisil","CAN",24.2683093771
"Beijing","Hard","A",18,105777,"Grigor Dimitrov","BUL",23.3730321697,104665,"Pablo Andujar","ESP",28.681724846
"Beijing","Hard","A",19,105227,"Marin Cilic","CRO",26.0013689254,105311,"Joao Sousa","POR",25.5003422313
"Beijing","Hard","A",20,104918,"Andy Murray","GBR",27.3757700205,104655,"Pablo Cuevas","URU",28.7419575633
"Beijing","Hard","A",21,104545,"John Isner","USA",29.4264202601,103990,"Tommy Robredo","ESP",32.4134154689
"Beijing","Hard","A",22,104607,"Tomas Berdych","CZE",29.0321697467,104678,"Viktor Troicki","SRB",28.6324435318
"Beijing","Hard","A",23,105373,"Martin Klizan","SVK",25.2183436003,105208,"Ernests Gulbis","LAT",26.0807665982
"Beijing","Hard","A",24,104745,"Rafael Nadal","ESP",28.3230663929,105376,"Peter Gojowczyk","GER",25.2073921971
"Beijing","Hard","A",25,104925,"Novak Djokovic","SRB",27.356605065,105777,"Grigor Dimitrov","BUL",23.3730321697
"Beijing","Hard","A",26,104918,"Andy Murray","GBR",27.3757700205,105227,"Marin Cilic","CRO",26.0013689254
"Beijing","Hard","A",27,104607,"Tomas Berdych","CZE",29.0321697467,104545,"John Isner","USA",29.4264202601
"Beijing","Hard","A",28,105373,"Martin Klizan","SVK",25.2183436003,104745,"Rafael Nadal","ESP",28.3230663929
"Beijing","Hard","A",29,104925,"Novak Djokovic","SRB",27.356605065,104918,"Andy Murray","GBR",27.3757700205
"Beijing","Hard","A",30,104607,"Tomas Berdych","CZE",29.0321697467,105373,"Martin Klizan","SVK",25.2183436003
"Beijing","Hard","A",31,104925,"Novak Djokovic","SRB",27.356605065,104607,"Tomas Berdych","CZE",29.0321697467
"Casablanca","Clay","A",1,103812,"Victor Hanescu","ROU",32.7118412047,105830,"Hicham Khaddari","MAR",22.6338124572
"Casablanca","Clay","A",2,106290,"Filip Peliwo","CAN",20.1834360027,103835,"Filippo Volandri","ITA",32.5859000684
"Casablanca","Clay","A",3,105643,"Federico Delbonis","ARG",23.5044490075,104468,"Gilles Simon","FRA",29.2758384668
"Casablanca","Clay","A",4,105077,"Albert Ramos","ESP",26.2203969884,104467,"Lamine Ouahab","ALG",29.2895277207
"Casablanca","Clay","A",5,105807,"Pablo Carreno Busta","ESP",22.7378507871,104735,"Tobias Kamke","GER",27.8795345654
"Casablanca","Clay","A",6,104873,"Aleksandr Nedovyesov","KAZ",27.1403148528,104898,"Robin Haase","NED",27.0034223135
"Casablanca","Clay","A",7,104198,"Guillermo Garcia Lopez","ESP",30.841889117,105062,"Mikhail Kukushkin","KAZ",26.2806297057
"Casablanca","Clay","A",8,104122,"Carlos Berlocq","ARG",31.1731690623,104559,"Teymuraz Gabashvili","RUS",28.8733744011
"Casablanca","Clay","A",9,103656,"Albert Montanes","ESP",33.3607118412,104932,"Kenny De Schepper","FRA",26.8583162218
"Casablanca","Clay","A",10,105311,"Joao Sousa","POR",25.0212183436,104997,"Igor Sijsling","NED",26.636550308
"Casablanca","Clay","A",11,106148,"Roberto Carballes Baena","ESP",21.0403832991,105676,"David Goffin","BEL",23.3319644079
"Casablanca","Clay","A",12,106210,"Jiri Vesely","CZE",20.7419575633,104919,"Leonardo Mayer","ARG",26.8966461328
"Casablanca","Clay","A",13,103812,"Victor Hanescu","ROU",32.7118412047,104731,"Kevin Anderson","RSA",27.8877481177
"Casablanca","Clay","A",14,105643,"Federico Delbonis","ARG",23.5044490075,106290,"Filip Peliwo","CAN",20.1834360027
"Casablanca","Clay","A",15,104719,"Marcel Granollers","ESP",27.9863107461,105077,"Albert Ramos","ESP",26.2203969884
"Casablanca","Clay","A",16,105807,"Pablo Carreno Busta","ESP",22.7378507871,104873,"Aleksandr Nedovyesov","KAZ",27.1403148528
"Casablanca","Clay","A",17,104198,"Guillermo Garcia Lopez","ESP",30.841889117,104122,"Carlos Berlocq","ARG",31.1731690623
"Casablanca","Clay","A",18,105332,"Benoit Paire","FRA",24.9144421629,103656,"Albert Montanes","ESP",33.3607118412
"Casablanca","Clay","A",19,106148,"Roberto Carballes Baena","ESP",21.0403832991,105311,"Joao Sousa","POR",25.0212183436
"Casablanca","Clay","A",20,105723,"Andrey Kuznetsov","RUS",23.1211498973,106210,"Jiri Vesely","CZE",20.7419575633
"Casablanca","Clay","A",21,105643,"Federico Delbonis","ARG",23.5044490075,103812,"Victor Hanescu","ROU",32.7118412047
"Casablanca","Clay","A",22,104719,"Marcel Granollers","ESP",27.9863107461,105807,"Pablo Carreno Busta","ESP",22.7378507871
"Casablanca","Clay","A",23,104198,"Guillermo Garcia Lopez","ESP",30.841889117,105332,"Benoit Paire","FRA",24.9144421629
"Casablanca","Clay","A",24,106148,"Roberto Carballes Baena","ESP",21.0403832991,105723,"Andrey Kuznetsov","RUS",23.1211498973
"Casablanca","Clay","A",25,104719,"Marcel Granollers","ESP",27.9863107461,105643,"Federico Delbonis","ARG",23.5044490075
"Casablanca","Clay","A",26,104198,"Guillermo Garcia Lopez","ESP",30.841889117,106148,"Roberto Carballes Baena","ESP",21.0403832991
"Casablanca","Clay","A",27,104198,"Guillermo Garcia Lopez","ESP",30.841889117,104719,"Marcel Granollers","ESP",27.9863107461
"Eastbourne","Grass","A",1,106071,"Bernard Tomic","AUS",21.6509240246,104979,"Andrey Golubev","KAZ",26.9021218344
"Eastbourne","Grass","A",2,105385,"Donald Young","USA",24.8980150582,104868,"James Ward","GBR",27.3483915127
"Eastbourne","Grass","A",3,105373,"Martin Klizan","SVK",24.9308692676,105643,"Federico Delbonis","ARG",23.6960985626
"Eastbourne","Grass","A",4,104797,"Denis Istomin","UZB",27.7727583847,105062,"Mikhail Kukushkin","KAZ",26.4722792608
"Eastbourne","Grass","A",5,104273,"Edouard Roger Vasselin","FRA",30.5489390828,105723,"Andrey Kuznetsov","RUS",23.3127994524
"Eastbourne","Grass","A",6,103813,"Jarkko Nieminen","FIN",32.8980150582,105053,"Santiago Giraldo","COL",26.5516769336
"Eastbourne","Grass","A",7,104871,"Jeremy Chardy","FRA",27.3401779603,103333,"Ivo Karlovic","CRO",35.2963723477
"Eastbourne","Grass","A",8,104122,"Carlos Berlocq","ARG",31.3648186174,105641,"Blaz Rola","SLO",23.6960985626
"Eastbourne","Grass","A",9,104735,"Tobias Kamke","GER",28.0711841205,105554,"Daniel Evans","GBR",24.0657084189
"Eastbourne","Grass","A",10,104468,"Gilles Simon","FRA",29.4674880219,104589,"Chris Guccione","AUS",28.8788501027
"Eastbourne","Grass","A",11,103898,"Julien Benneteau","FRA",32.4873374401,104229,"Yen Hsun Lu","TPE",30.8391512663
"Eastbourne","Grass","A",12,105023,"Sam Querrey","USA",26.6913073238,106378,"Kyle Edmund","GBR",19.4360027379
"Eastbourne","Grass","A",13,104755,"Richard Gasquet","FRA",27.9945242984,106071,"Bernard Tomic","AUS",21.6509240246
"Eastbourne","Grass","A",14,105373,"Martin Klizan","SVK",24.9308692676,105385,"Donald Young","USA",24.8980150582
"Eastbourne","Grass","A",15,104797,"Denis Istomin","UZB",27.7727583847,104198,"Guillermo Garcia Lopez","ESP",31.0335386721
"Eastbourne","Grass","A",16,104273,"Edouard Roger Vasselin","FRA",30.5489390828,103813,"Jarkko Nieminen","FIN",32.8980150582
"Eastbourne","Grass","A",17,104871,"Jeremy Chardy","FRA",27.3401779603,104122,"Carlos Berlocq","ARG",31.3648186174
"Eastbourne","Grass","A",18,103852,"Feliciano Lopez","ESP",32.7364818617,104735,"Tobias Kamke","GER",28.0711841205
"Eastbourne","Grass","A",19,103898,"Julien Benneteau","FRA",32.4873374401,104468,"Gilles Simon","FRA",29.4674880219
"Eastbourne","Grass","A",20,105023,"Sam Querrey","USA",26.6913073238,103607,"Victor Estrella","DOM",33.8699520876
"Eastbourne","Grass","A",21,104755,"Richard Gasquet","FRA",27.9945242984,105373,"Martin Klizan","SVK",24.9308692676
"Eastbourne","Grass","A",22,104797,"Denis Istomin","UZB",27.7727583847,104273,"Edouard Roger Vasselin","FRA",30.5489390828
"Eastbourne","Grass","A",23,103852,"Feliciano Lopez","ESP",32.7364818617,104871,"Jeremy Chardy","FRA",27.3401779603
"Eastbourne","Grass","A",24,105023,"Sam Querrey","USA",26.6913073238,103898,"Julien Benneteau","FRA",32.4873374401
"Eastbourne","Grass","A",25,104755,"Richard Gasquet","FRA",27.9945242984,104797,"Denis Istomin","UZB",27.7727583847
"Eastbourne","Grass","A",26,103852,"Feliciano Lopez","ESP",32.7364818617,105023,"Sam Querrey","USA",26.6913073238
"Eastbourne","Grass","A",27,103852,"Feliciano Lopez","ESP",32.7364818617,104755,"Richard Gasquet","FRA",27.9945242984
"Barcelona","Clay","A",1,105077,"Albert Ramos","ESP",26.2587268994,103786,"Nikolay Davydenko","RUS",32.8843258042
"Barcelona","Clay","A",2,104471,"Ivan Dodig","CRO",29.2977412731,106032,"Facundo Arguello","ARG",21.711156742
"Barcelona","Clay","A",3,104932,"Kenny De Schepper","FRA",26.8966461328,104947,"Marsel Ilhan","TUR",26.8610540726
"Barcelona","Clay","A",4,105373,"Martin Klizan","SVK",24.7775496235,104500,"Somdev Devvarman","IND",29.18275154
"Barcelona","Clay","A",5,105053,"Santiago Giraldo","COL",26.3983572895,104997,"Igor Sijsling","NED",26.674880219
"Barcelona","Clay","A",6,106233,"Dominic Thiem","AUT",20.629705681,103285,"Radek Stepanek","CZE",35.3976728268
"Barcelona","Clay","A",7,104273,"Edouard Roger Vasselin","FRA",30.3956194387,104676,"Andreas Beck","GER",28.205338809
"Barcelona","Clay","A",8,103781,"Jurgen Melzer","AUT",32.9144421629,105062,"Mikhail Kukushkin","KAZ",26.3189596167
"Barcelona","Clay","A",9,104594,"Marinko Matosevic","AUS",28.7008898015,105311,"Joao Sousa","POR",25.0595482546
"Barcelona","Clay","A",10,105723,"Andrey Kuznetsov","RUS",23.1594798084,105807,"Pablo Carreno Busta","ESP",22.7761806982
"Barcelona","Clay","A",11,104979,"Andrey Golubev","KAZ",26.7488021903,104970,"Matteo Viola","ITA",26.7898699521
"Barcelona","Clay","A",12,105138,"Roberto Bautista Agut","ESP",26.0177960301,103997,"Lukasz Kubot","POL",31.9315537303
"Barcelona","Clay","A",13,103656,"Albert Montanes","ESP",33.3990417522,104043,"Marc Lopez","ESP",31.7234770705
"Barcelona","Clay","A",14,104593,"Daniel Gimeno Traver","ESP",28.7036276523,106148,"Roberto Carballes Baena","ESP",21.0787132101
"Barcelona","Clay","A",15,105438,"Inigo Cervantes Huegun","ESP",24.3887748118,104873,"Aleksandr Nedovyesov","KAZ",27.1786447639
"Barcelona","Clay","A",16,104559,"Teymuraz Gabashvili","RUS",28.9117043121,104308,"Michal Przysiezny","POL",30.1765913758
"Barcelona","Clay","A",17,104745,"Rafael Nadal","ESP",27.8822724162,105077,"Albert Ramos","ESP",26.2587268994
"Barcelona","Clay","A",18,104471,"Ivan Dodig","CRO",29.2977412731,103852,"Feliciano Lopez","ESP",32.5831622177
"Barcelona","Clay","A",19,104269,"Fernando Verdasco","ESP",30.431211499,104932,"Kenny De Schepper","FRA",26.8966461328
"Barcelona","Clay","A",20,104597,"Nicolas Almagro","ESP",28.6652977413,105373,"Martin Klizan","SVK",24.7775496235
"Barcelona","Clay","A",21,105053,"Santiago Giraldo","COL",26.3983572895,104926,"Fabio Fognini","ITA",26.9103353867
"Barcelona","Clay","A",22,106233,"Dominic Thiem","AUT",20.629705681,104719,"Marcel Granollers","ESP",28.0246406571
"Barcelona","Clay","A",23,104259,"Philipp Kohlschreiber","GER",30.5133470226,104273,"Edouard Roger Vasselin","FRA",30.3956194387
"Barcelona","Clay","A",24,103781,"Jurgen Melzer","AUT",32.9144421629,105668,"Jerzy Janowicz","POL",23.4360027379
"Barcelona","Clay","A",25,103990,"Tommy Robredo","ESP",31.9726214921,104594,"Marinko Matosevic","AUS",28.7008898015
"Barcelona","Clay","A",26,105227,"Marin Cilic","CRO",25.5605749487,105723,"Andrey Kuznetsov","RUS",23.1594798084
"Barcelona","Clay","A",27,104979,"Andrey Golubev","KAZ",26.7488021903,105332,"Benoit Paire","FRA",24.9527720739
"Barcelona","Clay","A",28,105453,"Kei Nishikori","JPN",24.3093771389,105138,"Roberto Bautista Agut","ESP",26.0177960301
"Barcelona","Clay","A",29,103656,"Albert Montanes","ESP",33.3990417522,105238,"Alexandr Dolgopolov","UKR",25.4510609172
"Barcelona","Clay","A",30,105208,"Ernests Gulbis","LAT",25.6399726215,104593,"Daniel Gimeno Traver","ESP",28.7036276523
"Barcelona","Clay","A",31,105438,"Inigo Cervantes Huegun","ESP",24.3887748118,104098,"Dmitry Tursunov","RUS",31.356605065
"Barcelona","Clay","A",32,104559,"Teymuraz Gabashvili","RUS",28.9117043121,103970,"David Ferrer","ESP",32.052019165
"Barcelona","Clay","A",33,104745,"Rafael Nadal","ESP",27.8822724162,104471,"Ivan Dodig","CRO",29.2977412731
"Barcelona","Clay","A",34,104597,"Nicolas Almagro","ESP",28.6652977413,104269,"Fernando Verdasco","ESP",30.431211499
"Barcelona","Clay","A",35,105053,"Santiago Giraldo","COL",26.3983572895,106233,"Dominic Thiem","AUT",20.629705681
"Barcelona","Clay","A",36,104259,"Philipp Kohlschreiber","GER",30.5133470226,103781,"Jurgen Melzer","AUT",32.9144421629
"Barcelona","Clay","A",37,105227,"Marin Cilic","CRO",25.5605749487,103990,"Tommy Robredo","ESP",31.9726214921
"Barcelona","Clay","A",38,105453,"Kei Nishikori","JPN",24.3093771389,104979,"Andrey Golubev","KAZ",26.7488021903
"Barcelona","Clay","A",39,105208,"Ernests Gulbis","LAT",25.6399726215,103656,"Albert Montanes","ESP",33.3990417522
"Barcelona","Clay","A",40,104559,"Teymuraz Gabashvili","RUS",28.9117043121,105438,"Inigo Cervantes Huegun","ESP",24.3887748118
"Barcelona","Clay","A",41,104597,"Nicolas Almagro","ESP",28.6652977413,104745,"Rafael Nadal","ESP",27.8822724162
